age,job,marital,education,default,housing,loan,id
38,blue-collar,married,Basic,no,no,no,30400
30,admin.,married,university.degree,no,yes,yes,23704
45,services,divorced,high.school,no,no,no,13252
32,admin.,married,high.school,no,yes,no,29857
73,retired,married,professional.course,no,yes,no,35523
59,housemaid,married,professional.course,no,no,no,22940
41,technician,single,university.degree,no,yes,yes,20301
47,blue-collar,divorced,Basic,unknown,yes,no,25816
41,blue-collar,married,Basic,no,yes,yes,21723
57,admin.,divorced,university.degree,no,no,no,40855
25,technician,single,professional.course,no,no,no,569
31,unemployed,single,Basic,no,no,yes,28688
29,admin.,single,university.degree,no,yes,yes,32558
30,technician,married,professional.course,no,no,no,17815
38,blue-collar,single,Basic,no,no,no,23283
39,admin.,single,university.degree,no,yes,yes,10217
40,entrepreneur,married,university.degree,no,no,no,6995
51,unemployed,married,professional.course,unknown,yes,yes,7706
49,admin.,divorced,high.school,no,yes,no,35600
29,admin.,single,university.degree,unknown,no,yes,22717
33,unemployed,divorced,professional.course,no,yes,no,36636
25,blue-collar,single,Basic,unknown,yes,no,1971
58,retired,married,high.school,no,yes,no,4291
31,services,married,high.school,no,yes,no,36600
27,services,single,high.school,no,unknown,unknown,1727
31,management,married,university.degree,no,yes,no,29325
39,admin.,married,university.degree,no,yes,no,31324
27,admin.,divorced,high.school,no,yes,no,25015
39,technician,married,high.school,no,no,no,1883
34,admin.,married,university.degree,no,yes,yes,35954
44,blue-collar,single,Basic,no,yes,no,10792
34,blue-collar,married,Basic,no,yes,yes,1599
38,technician,married,university.degree,unknown,no,no,32417
45,self-employed,single,Basic,no,yes,no,2439
39,technician,single,professional.course,no,no,no,40786
30,admin.,married,university.degree,no,no,no,17570
29,admin.,single,high.school,no,no,no,39564
57,management,married,university.degree,no,yes,no,6340
39,admin.,divorced,university.degree,no,no,no,11264
72,retired,married,Basic,no,yes,no,5346
71,retired,married,Basic,no,yes,no,4624
36,technician,single,professional.course,no,yes,no,24026
26,technician,divorced,unknown,unknown,no,no,13291
41,blue-collar,divorced,professional.course,no,no,no,23474
33,admin.,single,university.degree,no,no,no,19055
44,blue-collar,married,Basic,no,no,no,1513
28,services,single,university.degree,no,yes,no,33899
43,technician,married,professional.course,unknown,yes,no,2812
31,admin.,married,high.school,no,no,no,33606
28,admin.,single,university.degree,no,no,no,18225
56,retired,married,Basic,no,yes,no,25597
33,technician,married,university.degree,unknown,no,no,31533
45,blue-collar,married,Basic,unknown,yes,no,20593
59,admin.,married,university.degree,unknown,no,yes,14913
31,housemaid,divorced,high.school,no,yes,no,20076
40,management,single,high.school,no,no,no,37861
36,blue-collar,married,Basic,unknown,no,no,9856
36,unemployed,married,university.degree,no,no,no,3988
31,technician,married,professional.course,no,yes,no,7418
33,admin.,single,university.degree,no,yes,yes,29217
37,blue-collar,married,professional.course,no,no,no,19471
41,technician,single,high.school,no,yes,no,18991
50,admin.,divorced,university.degree,no,no,no,39138
58,retired,married,professional.course,unknown,no,no,34426
38,services,married,high.school,no,no,no,10829
66,retired,married,high.school,no,no,no,19086
33,management,married,university.degree,no,yes,no,35473
37,blue-collar,married,Basic,no,yes,yes,18464
72,retired,married,Basic,no,no,yes,17823
42,blue-collar,married,high.school,no,yes,no,19050
54,technician,married,professional.course,unknown,yes,no,3713
29,technician,single,high.school,no,no,no,14534
31,technician,married,university.degree,no,no,no,5846
51,unemployed,divorced,high.school,no,no,no,39497
45,blue-collar,married,Basic,no,yes,no,26050
35,blue-collar,married,unknown,no,no,no,20639
56,housemaid,divorced,high.school,no,yes,no,16142
26,blue-collar,married,Basic,no,no,no,37183
32,blue-collar,married,professional.course,no,yes,no,33298
57,housemaid,divorced,Basic,no,yes,yes,9938
60,unknown,married,Basic,unknown,no,no,23563
50,admin.,divorced,high.school,unknown,no,yes,38434
31,technician,single,unknown,no,no,no,13578
36,admin.,married,high.school,no,yes,no,25764
45,blue-collar,married,Basic,unknown,no,no,37369
29,admin.,single,university.degree,no,no,no,8802
75,retired,divorced,Basic,no,no,no,17622
73,retired,married,Basic,no,yes,no,14971
53,self-employed,married,university.degree,no,yes,no,1462
48,admin.,married,university.degree,no,no,yes,23223
34,admin.,married,high.school,no,yes,no,6804
88,retired,divorced,Basic,no,yes,no,8320
49,management,married,university.degree,no,yes,no,15507
39,admin.,single,high.school,no,no,no,37750
30,blue-collar,married,Basic,no,no,no,6405
51,technician,married,professional.course,no,yes,no,13878
50,admin.,married,Basic,no,unknown,unknown,33489
55,services,divorced,professional.course,no,no,no,37123
29,technician,single,high.school,no,yes,no,38495
36,blue-collar,married,Basic,unknown,yes,no,31289
34,blue-collar,married,Basic,no,no,no,3641
31,blue-collar,single,high.school,unknown,yes,no,20233
43,services,married,professional.course,no,yes,no,29757
36,admin.,married,university.degree,no,yes,no,8222
29,technician,single,professional.course,unknown,no,no,6822
52,blue-collar,married,Basic,unknown,no,no,40964
31,admin.,single,university.degree,no,no,no,29133
34,blue-collar,single,Basic,no,yes,yes,9020
29,blue-collar,married,Basic,no,yes,no,9733
39,technician,married,professional.course,unknown,yes,yes,17369
39,blue-collar,married,Basic,no,yes,no,13876
58,management,married,Basic,no,yes,no,19059
27,services,single,high.school,no,yes,no,19931
69,retired,divorced,professional.course,no,no,no,30563
40,admin.,single,Basic,no,no,no,17666
43,technician,single,professional.course,no,yes,no,32974
55,blue-collar,married,Basic,no,yes,yes,15039
52,blue-collar,married,Basic,unknown,yes,no,28961
54,services,divorced,university.degree,no,no,no,39904
21,student,single,Basic,no,yes,no,17070
33,admin.,married,university.degree,no,no,no,1067
43,services,married,high.school,no,no,no,16645
52,technician,divorced,university.degree,no,no,yes,4987
49,self-employed,divorced,university.degree,no,no,yes,10287
34,admin.,single,university.degree,no,no,no,35769
42,admin.,married,university.degree,no,no,no,28375
43,management,married,university.degree,no,no,yes,18988
27,admin.,single,unknown,no,yes,no,10249
42,unemployed,married,Basic,no,no,no,33811
23,services,single,high.school,no,no,no,830
50,entrepreneur,married,university.degree,no,no,no,16310
28,services,single,high.school,no,yes,yes,26897
30,technician,married,high.school,no,no,no,14639
26,admin.,single,high.school,no,no,no,613
43,blue-collar,married,Basic,no,no,yes,10309
29,services,married,high.school,no,yes,yes,18432
32,technician,single,university.degree,unknown,no,no,29078
41,admin.,divorced,university.degree,unknown,no,no,20331
53,housemaid,married,Basic,no,no,yes,28807
35,blue-collar,married,high.school,no,yes,no,21391
36,technician,single,professional.course,unknown,no,no,27296
38,admin.,married,Basic,no,no,no,28474
59,retired,married,professional.course,unknown,yes,no,13021
41,housemaid,single,university.degree,no,yes,no,26215
36,admin.,married,university.degree,no,no,no,18213
41,admin.,single,university.degree,no,no,yes,11035
56,technician,divorced,university.degree,unknown,no,no,41092
31,technician,single,professional.course,no,no,no,19456
31,admin.,married,high.school,no,no,no,91
29,services,married,high.school,no,no,no,8445
26,admin.,single,university.degree,no,yes,no,2783
29,services,single,high.school,no,yes,no,20001
51,admin.,married,high.school,no,no,yes,29243
36,admin.,married,university.degree,no,yes,no,38340
50,blue-collar,married,Basic,no,yes,no,14480
26,management,single,university.degree,no,yes,no,28776
35,services,single,high.school,no,no,no,27733
31,technician,single,professional.course,no,yes,no,2685
52,blue-collar,married,Basic,no,yes,no,22428
28,technician,single,Basic,no,no,no,8935
43,blue-collar,married,Basic,unknown,no,no,4771
29,services,single,Basic,no,no,no,21951
51,admin.,married,illiterate,unknown,no,no,16656
40,admin.,single,high.school,unknown,no,no,10896
57,admin.,divorced,university.degree,unknown,no,no,34246
46,management,divorced,high.school,no,no,no,39036
38,management,married,professional.course,no,yes,yes,37654
37,admin.,married,university.degree,no,yes,no,36673
45,admin.,married,high.school,no,yes,no,13921
38,blue-collar,married,Basic,no,no,no,6571
59,blue-collar,married,Basic,no,no,no,32099
41,entrepreneur,married,university.degree,no,yes,no,956
34,admin.,married,university.degree,no,yes,yes,7507
30,admin.,married,university.degree,no,yes,no,25952
54,retired,married,Basic,unknown,yes,no,17797
50,admin.,married,university.degree,no,no,no,17619
30,technician,single,university.degree,unknown,no,no,7514
30,services,single,high.school,no,yes,no,39677
58,blue-collar,married,Basic,unknown,yes,no,26191
34,self-employed,married,Basic,unknown,yes,no,21436
32,services,single,university.degree,no,yes,no,10959
44,admin.,married,high.school,no,no,no,28157
25,admin.,single,university.degree,no,yes,yes,28364
40,admin.,divorced,university.degree,unknown,yes,no,6170
33,technician,single,university.degree,no,yes,yes,21372
37,admin.,married,high.school,no,yes,no,15978
25,admin.,married,high.school,unknown,no,no,33472
30,blue-collar,single,Basic,no,no,no,24643
38,student,divorced,unknown,no,no,no,20629
41,entrepreneur,married,Basic,no,no,yes,4996
32,self-employed,married,Basic,no,unknown,unknown,40769
37,technician,married,professional.course,unknown,yes,yes,27666
28,admin.,married,university.degree,no,no,no,28021
30,technician,single,high.school,no,no,no,16341
27,admin.,single,university.degree,unknown,no,no,30669
46,blue-collar,married,Basic,no,no,no,25622
29,technician,married,professional.course,no,yes,no,16579
39,technician,married,professional.course,no,yes,no,22903
28,services,single,high.school,no,yes,no,37349
74,retired,divorced,university.degree,no,yes,no,16356
26,blue-collar,married,Basic,unknown,yes,no,39369
43,blue-collar,married,Basic,no,yes,yes,35854
43,blue-collar,married,Basic,unknown,unknown,unknown,28704
35,blue-collar,divorced,Basic,no,no,no,9739
24,student,single,professional.course,no,no,no,30996
55,entrepreneur,divorced,university.degree,no,yes,no,27390
43,services,married,high.school,no,yes,no,20529
57,services,married,professional.course,no,yes,no,23140
31,technician,married,professional.course,no,yes,no,40818
48,entrepreneur,married,university.degree,no,no,no,22866
33,technician,married,professional.course,no,yes,no,326
31,services,single,high.school,no,no,no,38152
51,admin.,married,university.degree,unknown,yes,no,4454
38,blue-collar,married,Basic,no,no,yes,19352
26,blue-collar,single,high.school,no,yes,no,27396
30,admin.,married,university.degree,no,yes,no,23798
33,admin.,single,professional.course,no,no,no,3805
45,admin.,married,university.degree,no,no,no,731
47,admin.,married,high.school,unknown,no,no,14497
43,technician,married,professional.course,no,no,no,18836
52,admin.,divorced,high.school,unknown,yes,no,34439
44,admin.,married,high.school,no,no,no,18958
32,blue-collar,married,Basic,unknown,no,no,40544
36,technician,married,professional.course,no,no,no,28567
26,services,single,high.school,no,no,no,11973
37,admin.,married,university.degree,no,no,no,6889
56,blue-collar,single,Basic,unknown,no,no,15008
59,retired,married,high.school,unknown,yes,no,37739
33,admin.,single,university.degree,no,no,no,23984
50,blue-collar,divorced,professional.course,no,yes,no,24003
37,entrepreneur,single,professional.course,no,yes,no,40914
28,services,single,unknown,no,yes,no,38271
45,technician,married,professional.course,no,no,no,9116
55,technician,married,university.degree,no,yes,no,39524
52,entrepreneur,married,university.degree,no,no,no,8023
42,admin.,married,university.degree,unknown,yes,no,25554
34,admin.,married,university.degree,unknown,unknown,unknown,30466
47,blue-collar,married,Basic,no,unknown,unknown,32497
29,self-employed,married,university.degree,no,no,no,37668
32,management,single,university.degree,no,no,no,351
45,blue-collar,married,Basic,unknown,yes,no,19914
37,blue-collar,single,Basic,unknown,no,no,30894
59,entrepreneur,married,university.degree,unknown,yes,yes,31505
49,admin.,married,Basic,no,no,no,33777
38,blue-collar,married,Basic,no,no,yes,20556
48,admin.,married,university.degree,no,yes,no,38408
24,services,single,Basic,no,yes,no,17707
51,blue-collar,married,Basic,unknown,yes,no,7550
33,management,married,university.degree,no,no,no,9126
42,admin.,divorced,university.degree,no,yes,no,25904
35,unknown,single,high.school,unknown,yes,no,3023
30,blue-collar,married,Basic,no,yes,no,30358
28,technician,married,high.school,unknown,yes,no,38026
58,blue-collar,married,Basic,no,yes,no,1839
59,housemaid,married,Basic,no,no,yes,5662
45,management,married,university.degree,no,yes,no,40415
32,technician,married,high.school,unknown,no,no,39008
42,entrepreneur,married,high.school,no,yes,no,8705
55,blue-collar,divorced,Basic,unknown,no,no,27774
36,self-employed,married,Basic,no,yes,yes,33271
20,student,single,Basic,no,yes,yes,41078
38,blue-collar,married,unknown,no,yes,no,12697
27,blue-collar,single,Basic,no,no,no,20381
28,technician,married,Basic,no,yes,no,17002
37,services,married,high.school,unknown,yes,no,22480
59,management,married,university.degree,no,no,no,24406
51,blue-collar,married,Basic,no,no,no,26895
42,admin.,married,university.degree,no,yes,no,9865
56,retired,married,professional.course,no,yes,no,7329
40,unemployed,divorced,high.school,no,no,no,31327
34,services,single,high.school,no,no,no,23886
45,management,married,university.degree,no,no,no,18312
32,blue-collar,married,Basic,no,no,no,40146
47,technician,single,Basic,no,no,no,18601
36,services,married,high.school,no,yes,no,17302
39,admin.,divorced,high.school,no,no,no,29363
28,management,single,unknown,no,no,no,19297
54,blue-collar,married,Basic,no,no,no,33253
35,admin.,married,high.school,no,yes,no,31133
37,housemaid,married,high.school,no,no,yes,7822
55,admin.,divorced,high.school,no,yes,no,37659
54,management,divorced,university.degree,no,yes,no,38249
35,admin.,divorced,high.school,no,yes,no,19373
24,services,single,high.school,no,yes,no,39155
25,blue-collar,single,Basic,no,no,no,5984
29,technician,single,professional.course,no,yes,no,16187
42,admin.,single,Basic,unknown,no,yes,19715
57,housemaid,married,professional.course,no,no,yes,29398
35,technician,divorced,professional.course,no,yes,no,40652
41,self-employed,married,Basic,no,no,no,11925
37,self-employed,married,professional.course,no,yes,yes,36744
38,admin.,married,university.degree,unknown,yes,no,85
53,housemaid,married,unknown,no,yes,no,28522
48,admin.,single,university.degree,no,yes,yes,30344
64,management,married,high.school,no,yes,no,40757
34,technician,divorced,professional.course,no,no,no,31567
42,technician,married,Basic,no,yes,no,15503
53,entrepreneur,single,Basic,no,no,no,15399
42,management,married,high.school,no,no,no,3072
37,services,married,high.school,unknown,yes,no,2182
30,admin.,divorced,university.degree,no,yes,yes,28512
42,management,married,Basic,unknown,yes,no,27963
32,admin.,single,university.degree,unknown,yes,no,24530
35,blue-collar,married,Basic,unknown,yes,no,3737
37,admin.,married,high.school,no,yes,no,26449
33,admin.,single,university.degree,no,no,no,38882
46,services,married,high.school,no,yes,no,40868
41,admin.,married,high.school,no,yes,yes,29799
39,self-employed,married,university.degree,no,yes,no,28156
35,admin.,single,university.degree,no,no,no,39798
50,blue-collar,married,unknown,unknown,yes,no,30675
36,self-employed,single,university.degree,no,no,no,34496
22,technician,single,professional.course,no,yes,no,18857
40,admin.,divorced,Basic,no,no,no,23155
45,entrepreneur,married,university.degree,unknown,no,no,32100
34,student,single,Basic,unknown,yes,no,39789
44,admin.,single,university.degree,no,yes,no,40492
48,admin.,married,university.degree,no,no,no,32704
28,services,married,unknown,no,no,no,30409
32,technician,single,professional.course,no,yes,no,35680
48,blue-collar,married,Basic,no,yes,no,16644
50,blue-collar,married,Basic,unknown,no,yes,25890
28,management,single,university.degree,no,yes,no,3400
27,self-employed,single,university.degree,no,no,no,19524
48,admin.,single,university.degree,no,yes,no,2012
57,blue-collar,married,Basic,no,yes,no,25558
47,admin.,married,university.degree,unknown,yes,no,15774
26,admin.,single,university.degree,no,yes,no,27899
43,technician,single,university.degree,no,no,no,1303
48,admin.,married,high.school,no,no,no,24152
35,management,single,university.degree,no,yes,no,3445
53,management,married,university.degree,no,yes,no,8150
62,retired,married,university.degree,no,yes,no,11768
36,admin.,single,high.school,no,no,yes,29389
54,retired,married,professional.course,no,yes,no,30806
36,admin.,married,university.degree,no,yes,yes,12647
43,blue-collar,married,Basic,unknown,no,no,31363
38,technician,single,university.degree,no,no,no,25543
47,admin.,divorced,university.degree,no,yes,no,38602
32,services,married,high.school,no,no,no,1212
57,blue-collar,married,Basic,unknown,no,no,22671
41,blue-collar,married,Basic,unknown,yes,no,36293
31,admin.,single,university.degree,no,no,no,39833
25,services,married,professional.course,unknown,no,no,13938
56,blue-collar,married,Basic,no,yes,no,1270
52,management,married,university.degree,unknown,no,no,39520
51,admin.,married,university.degree,no,yes,no,26983
53,services,married,Basic,unknown,no,no,26788
28,admin.,single,high.school,no,no,no,11590
35,student,single,high.school,no,no,yes,37790
31,entrepreneur,single,Basic,no,no,no,28355
26,admin.,single,Basic,unknown,yes,yes,15171
38,admin.,married,university.degree,no,yes,no,8257
30,entrepreneur,married,university.degree,no,no,no,10136
45,blue-collar,married,Basic,no,no,no,34171
35,admin.,single,university.degree,no,yes,yes,10876
35,admin.,married,university.degree,no,no,no,2374
24,services,single,high.school,no,no,no,36679
51,technician,married,professional.course,no,yes,no,6763
24,technician,single,professional.course,no,no,no,21363
29,technician,single,university.degree,no,no,no,35255
36,self-employed,single,university.degree,no,no,no,19672
39,services,married,professional.course,no,no,no,6250
35,unemployed,divorced,Basic,no,yes,yes,35783
25,services,divorced,high.school,no,no,no,39184
31,blue-collar,divorced,high.school,no,no,no,5757
49,technician,divorced,unknown,no,yes,no,19910
38,services,single,unknown,unknown,yes,no,18078
27,admin.,single,university.degree,no,no,yes,21055
23,admin.,single,high.school,no,no,no,13521
25,unemployed,single,high.school,unknown,yes,no,7624
36,admin.,married,high.school,no,no,no,15277
48,entrepreneur,married,high.school,no,yes,no,28302
30,admin.,single,university.degree,no,yes,no,6738
46,admin.,divorced,university.degree,no,no,no,35706
49,admin.,married,university.degree,unknown,no,no,29714
57,self-employed,married,university.degree,unknown,yes,no,26493
47,blue-collar,divorced,Basic,no,no,yes,17792
30,technician,married,professional.course,no,yes,yes,13149
25,admin.,single,university.degree,no,no,no,24143
48,blue-collar,married,Basic,unknown,yes,no,11290
31,admin.,single,university.degree,no,no,no,30786
59,unemployed,married,Basic,no,yes,no,977
42,admin.,single,university.degree,no,yes,no,15175
28,admin.,single,high.school,no,yes,no,19730
32,management,single,university.degree,no,yes,no,3964
46,services,married,unknown,no,no,no,19232
36,housemaid,married,Basic,no,yes,no,12398
34,admin.,single,university.degree,no,yes,no,10700
36,admin.,married,university.degree,no,yes,yes,37174
32,management,divorced,university.degree,no,yes,yes,32590
38,technician,married,high.school,no,no,no,34902
44,admin.,married,Basic,unknown,yes,no,24157
32,blue-collar,married,Basic,no,no,no,1029
36,admin.,married,high.school,no,no,yes,32479
29,technician,single,high.school,no,yes,no,9147
71,retired,single,university.degree,no,yes,no,12328
46,blue-collar,married,Basic,unknown,no,no,16778
56,services,married,high.school,unknown,yes,no,37387
36,blue-collar,married,Basic,unknown,no,no,24351
31,technician,single,professional.course,no,no,no,11318
29,housemaid,single,university.degree,no,no,no,16873
88,retired,divorced,Basic,no,yes,no,15920
46,entrepreneur,married,university.degree,no,yes,yes,13859
33,admin.,single,high.school,no,yes,no,15166
29,technician,single,high.school,unknown,yes,no,31878
31,technician,married,university.degree,no,no,no,20311
24,blue-collar,married,Basic,unknown,yes,no,12508
38,admin.,married,high.school,no,yes,no,876
51,admin.,divorced,university.degree,no,no,no,25908
40,admin.,married,high.school,no,no,no,12749
48,admin.,married,university.degree,no,no,no,32039
43,admin.,single,university.degree,no,yes,no,21897
30,admin.,single,high.school,no,yes,yes,40069
33,admin.,married,university.degree,no,yes,no,28495
24,student,single,high.school,no,no,no,40346
33,services,married,high.school,no,yes,yes,16159
30,admin.,single,university.degree,no,yes,no,31468
38,technician,married,professional.course,no,yes,no,34329
56,services,divorced,high.school,no,no,no,18262
39,housemaid,married,Basic,no,no,no,13457
48,admin.,married,university.degree,no,yes,no,9766
44,admin.,divorced,professional.course,no,no,yes,33145
33,admin.,single,university.degree,no,no,no,11002
22,admin.,single,high.school,no,yes,no,23369
43,unemployed,married,high.school,no,yes,no,39449
33,blue-collar,single,Basic,no,yes,yes,41088
28,services,married,high.school,no,no,yes,8021
50,blue-collar,married,Basic,unknown,no,no,20108
31,admin.,married,high.school,no,yes,yes,15283
42,blue-collar,married,Basic,no,yes,no,39704
33,blue-collar,divorced,Basic,unknown,yes,yes,33993
31,admin.,married,university.degree,no,yes,no,28916
43,blue-collar,married,Basic,no,no,yes,33098
43,admin.,married,university.degree,no,no,no,32185
47,management,married,high.school,no,no,yes,37398
45,admin.,married,Basic,no,yes,no,38684
43,technician,single,professional.course,unknown,no,no,765
37,blue-collar,married,Basic,no,no,no,36620
30,admin.,single,university.degree,no,no,no,36035
44,admin.,divorced,university.degree,no,no,no,1283
37,technician,single,university.degree,no,no,yes,36880
37,self-employed,married,Basic,no,yes,yes,33242
31,admin.,single,university.degree,no,yes,no,20429
49,management,married,university.degree,no,no,no,7318
47,technician,divorced,university.degree,no,no,no,34843
27,services,single,high.school,no,no,no,21469
29,unemployed,married,university.degree,no,yes,no,4323
44,management,divorced,university.degree,no,no,no,4009
35,admin.,married,high.school,unknown,no,no,3527
27,admin.,single,university.degree,no,yes,no,6751
34,admin.,married,university.degree,no,no,no,36722
42,services,married,unknown,no,no,no,13439
43,technician,single,professional.course,no,yes,no,35936
30,management,single,university.degree,no,no,yes,38985
37,technician,married,professional.course,no,yes,no,15269
40,admin.,divorced,university.degree,no,no,no,11591
43,technician,married,Basic,unknown,yes,no,12484
50,admin.,married,university.degree,no,yes,no,40630
38,technician,single,university.degree,no,no,no,22405
24,management,married,Basic,no,no,no,22578
58,retired,divorced,university.degree,no,yes,no,6914
58,retired,married,Basic,no,no,no,37999
37,admin.,divorced,Basic,unknown,yes,no,15379
36,technician,single,university.degree,no,yes,no,33040
44,services,married,high.school,unknown,yes,yes,40405
56,unknown,married,unknown,no,no,no,5585
40,management,married,university.degree,no,yes,no,22575
24,services,single,high.school,no,no,no,28754
23,admin.,single,high.school,no,yes,no,24480
37,admin.,single,university.degree,no,no,no,21675
48,admin.,divorced,university.degree,no,yes,no,19577
41,technician,divorced,professional.course,no,yes,no,24542
54,housemaid,divorced,Basic,no,unknown,unknown,30500
29,admin.,divorced,university.degree,no,yes,no,11798
60,retired,married,Basic,no,yes,no,19000
51,housemaid,married,Basic,no,yes,no,7224
33,technician,single,university.degree,no,no,no,6062
31,student,married,high.school,no,yes,no,28085
50,admin.,married,university.degree,no,yes,no,32784
57,services,married,high.school,unknown,no,no,20713
72,unknown,married,unknown,no,yes,yes,29237
39,services,married,high.school,unknown,yes,no,6993
54,blue-collar,married,Basic,no,yes,yes,18670
58,blue-collar,married,Basic,unknown,yes,no,31454
43,unknown,married,university.degree,no,no,no,39928
56,management,divorced,university.degree,no,no,no,5561
56,management,married,university.degree,no,yes,no,28019
35,management,married,university.degree,unknown,yes,yes,9021
39,services,married,unknown,unknown,no,no,36526
26,admin.,single,university.degree,no,no,no,26678
56,unemployed,married,Basic,no,no,no,19028
29,services,single,Basic,no,yes,yes,4949
27,blue-collar,single,Basic,unknown,yes,no,36869
48,admin.,married,high.school,no,yes,no,40361
43,technician,divorced,Basic,no,no,no,27047
36,self-employed,divorced,professional.course,unknown,yes,yes,40238
52,management,married,university.degree,no,unknown,unknown,38580
44,admin.,married,high.school,no,no,no,2727
56,unemployed,divorced,professional.course,no,yes,no,12221
40,management,married,high.school,no,yes,no,9467
43,blue-collar,divorced,Basic,unknown,yes,yes,18685
32,retired,married,Basic,no,yes,no,6156
36,admin.,single,university.degree,no,no,no,39604
45,blue-collar,married,Basic,unknown,yes,no,9039
36,admin.,single,university.degree,no,yes,no,10777
41,blue-collar,divorced,Basic,no,yes,no,6553
61,retired,married,university.degree,no,yes,no,17402
32,admin.,single,university.degree,no,no,no,11608
20,blue-collar,single,Basic,no,no,no,10022
41,entrepreneur,married,university.degree,unknown,yes,no,2258
60,retired,married,high.school,no,no,no,24452
40,entrepreneur,married,Basic,no,no,no,35140
52,blue-collar,married,Basic,unknown,no,no,37488
40,technician,divorced,university.degree,no,yes,no,36836
26,entrepreneur,married,university.degree,no,no,no,16663
49,blue-collar,married,Basic,unknown,no,no,16605
62,technician,married,unknown,no,unknown,unknown,8080
37,admin.,single,university.degree,no,yes,no,38860
29,technician,single,professional.course,no,yes,no,5788
38,blue-collar,single,Basic,unknown,yes,no,2997
47,services,divorced,high.school,no,no,no,17291
33,technician,married,professional.course,no,no,no,32471
30,admin.,single,high.school,no,no,no,34940
45,blue-collar,married,Basic,no,yes,yes,27563
50,admin.,single,high.school,no,yes,no,9814
31,admin.,married,high.school,no,no,no,2063
39,blue-collar,married,Basic,no,yes,no,12305
33,services,single,high.school,no,yes,no,32737
36,admin.,married,high.school,no,yes,no,1538
78,retired,divorced,professional.course,no,yes,no,18112
31,admin.,married,university.degree,no,no,no,9420
52,technician,married,high.school,no,no,yes,20721
33,self-employed,single,university.degree,no,unknown,unknown,39342
48,services,married,high.school,unknown,no,no,24392
47,admin.,married,high.school,no,yes,no,13998
34,blue-collar,single,unknown,no,no,no,30666
52,admin.,divorced,university.degree,no,no,no,36337
36,blue-collar,married,Basic,no,yes,no,26581
31,services,single,high.school,no,no,no,40912
44,technician,divorced,professional.course,no,no,yes,2634
45,entrepreneur,married,university.degree,no,no,no,26527
31,services,divorced,high.school,no,yes,no,14100
45,management,married,university.degree,no,no,no,27966
42,technician,married,Basic,no,no,no,12015
27,technician,single,professional.course,no,yes,no,34093
42,blue-collar,divorced,high.school,no,no,no,10769
28,technician,single,university.degree,no,yes,no,3664
58,retired,married,professional.course,unknown,no,yes,15554
44,technician,married,professional.course,no,no,no,14055
35,admin.,single,university.degree,no,no,no,27579
42,admin.,married,university.degree,no,no,no,12504
41,blue-collar,married,Basic,no,yes,no,32155
35,management,married,university.degree,no,no,yes,14204
27,admin.,married,university.degree,no,yes,no,17232
29,housemaid,married,high.school,no,no,no,25305
36,technician,married,high.school,no,no,no,1320
54,housemaid,married,professional.course,no,no,no,17599
37,admin.,married,university.degree,no,yes,no,63
30,blue-collar,married,Basic,no,yes,no,35870
56,admin.,married,high.school,no,no,no,19856
31,entrepreneur,single,university.degree,no,yes,no,3055
37,technician,single,professional.course,no,no,no,17487
63,technician,married,unknown,no,yes,no,7437
34,management,married,university.degree,no,no,no,11983
39,blue-collar,married,Basic,unknown,yes,no,38305
45,unemployed,married,Basic,no,no,no,7290
59,admin.,divorced,university.degree,unknown,yes,no,37589
49,unemployed,married,professional.course,no,yes,yes,6916
37,self-employed,married,Basic,no,yes,no,13352
35,technician,married,university.degree,no,yes,no,18069
30,blue-collar,married,Basic,no,yes,yes,40384
31,admin.,married,university.degree,unknown,no,no,34923
54,blue-collar,married,Basic,no,yes,no,22853
44,blue-collar,married,Basic,no,yes,no,3307
28,blue-collar,single,high.school,no,yes,no,34992
57,services,married,high.school,unknown,yes,yes,8267
35,services,single,high.school,unknown,yes,no,7171
34,services,married,high.school,no,no,no,38079
25,admin.,single,university.degree,no,no,no,13087
59,admin.,married,professional.course,no,no,no,23869
46,unemployed,married,Basic,no,yes,no,38279
29,admin.,single,university.degree,no,yes,no,4798
53,self-employed,married,university.degree,unknown,no,no,30076
34,blue-collar,married,unknown,no,yes,no,28242
35,blue-collar,married,high.school,no,no,no,10990
39,services,divorced,high.school,no,yes,no,28051
45,technician,married,high.school,no,yes,no,19846
48,housemaid,married,professional.course,no,no,no,18891
37,blue-collar,married,Basic,no,no,no,37006
42,admin.,married,university.degree,no,unknown,unknown,30834
47,blue-collar,single,Basic,unknown,no,no,21622
48,management,divorced,university.degree,no,yes,no,20637
39,blue-collar,married,Basic,no,yes,no,8358
32,technician,single,university.degree,no,yes,yes,7663
47,retired,divorced,university.degree,no,no,no,27432
40,technician,married,professional.course,no,yes,no,30753
30,admin.,single,university.degree,no,yes,yes,11253
31,services,divorced,high.school,no,no,no,27304
29,admin.,married,university.degree,no,no,no,38444
32,admin.,divorced,high.school,no,yes,no,31833
36,admin.,married,university.degree,no,yes,no,11912
50,entrepreneur,married,unknown,no,no,no,20382
38,housemaid,married,Basic,no,yes,no,12201
26,blue-collar,married,Basic,unknown,yes,no,2882
43,blue-collar,married,Basic,no,yes,yes,12871
26,blue-collar,single,Basic,no,yes,no,1779
48,services,married,high.school,no,yes,no,19400
22,student,single,high.school,no,yes,yes,6153
30,admin.,married,high.school,unknown,yes,no,40370
30,services,married,university.degree,no,unknown,unknown,21941
