contact,month,day_of_week,campaign,pdays,previous,poutcome,id
telephone,nov,mon,1,999,0,nonexistent,5928
cellular,aug,wed,6,999,0,nonexistent,24565
cellular,apr,wed,5,999,1,failure,27021
cellular,nov,wed,1,9,3,failure,3098
cellular,may,tue,1,999,0,nonexistent,30461
cellular,jul,thu,30,999,0,nonexistent,4911
cellular,aug,thu,1,999,0,nonexistent,41008
cellular,dec,thu,3,999,1,failure,19188
cellular,jun,tue,3,999,0,nonexistent,22722
cellular,nov,thu,2,999,0,nonexistent,37804
telephone,jun,tue,1,999,0,nonexistent,32986
cellular,aug,thu,2,999,0,nonexistent,32942
cellular,aug,fri,2,999,0,nonexistent,24749
cellular,jun,wed,3,999,1,failure,1068
cellular,may,fri,1,999,1,failure,23872
telephone,may,fri,4,999,0,nonexistent,24938
cellular,jul,mon,4,999,0,nonexistent,26296
telephone,may,mon,4,999,0,nonexistent,18028
cellular,aug,thu,10,999,0,nonexistent,1413
cellular,may,fri,2,999,0,nonexistent,26752
telephone,jun,thu,1,999,0,nonexistent,6585
cellular,jul,thu,2,999,0,nonexistent,3138
cellular,may,mon,2,999,0,nonexistent,34532
cellular,aug,tue,4,999,0,nonexistent,12130
telephone,oct,fri,1,999,0,nonexistent,306
cellular,aug,thu,6,999,0,nonexistent,13260
cellular,aug,tue,3,999,0,nonexistent,3413
cellular,jul,thu,1,999,0,nonexistent,20853
telephone,may,fri,1,999,0,nonexistent,37399
telephone,nov,tue,1,13,2,success,5607
cellular,may,fri,4,999,0,nonexistent,2079
cellular,may,tue,3,999,0,nonexistent,23133
cellular,apr,mon,2,999,0,nonexistent,31803
telephone,sep,thu,2,999,0,nonexistent,8416
cellular,may,thu,1,999,0,nonexistent,4255
cellular,aug,tue,3,999,0,nonexistent,22543
cellular,aug,wed,1,999,1,failure,35588
telephone,jun,fri,2,999,0,nonexistent,7934
telephone,jul,thu,1,999,0,nonexistent,755
cellular,aug,thu,2,999,0,nonexistent,32123
telephone,may,tue,2,999,0,nonexistent,2069
cellular,may,wed,4,999,0,nonexistent,27291
cellular,jun,fri,1,999,0,nonexistent,27737
cellular,may,wed,1,999,1,failure,14023
cellular,nov,wed,1,999,1,failure,31116
cellular,jun,fri,5,999,0,nonexistent,2530
cellular,aug,tue,3,999,0,nonexistent,6052
cellular,jul,wed,1,3,1,success,17518
telephone,may,fri,1,999,0,nonexistent,12993
cellular,jun,wed,3,999,0,nonexistent,451
telephone,may,fri,6,999,1,failure,29681
cellular,aug,thu,1,999,0,nonexistent,38248
telephone,may,wed,9,999,0,nonexistent,18017
telephone,may,fri,3,999,0,nonexistent,13703
cellular,jul,wed,1,999,0,nonexistent,3570
cellular,jul,thu,4,999,0,nonexistent,6935
cellular,aug,fri,5,999,0,nonexistent,36776
cellular,may,wed,1,999,0,nonexistent,22836
telephone,may,wed,2,999,0,nonexistent,17754
cellular,aug,tue,2,999,0,nonexistent,6467
telephone,nov,mon,1,999,0,nonexistent,33854
cellular,aug,mon,1,999,0,nonexistent,16530
cellular,jul,mon,1,999,0,nonexistent,4034
telephone,may,tue,1,999,0,nonexistent,14379
telephone,jun,thu,1,999,0,nonexistent,4855
telephone,jun,thu,2,999,0,nonexistent,24700
cellular,apr,thu,2,999,0,nonexistent,6100
cellular,may,wed,2,999,0,nonexistent,1167
cellular,may,fri,1,999,1,failure,9306
cellular,nov,wed,1,999,1,failure,40095
cellular,sep,mon,3,6,2,success,29074
telephone,may,fri,1,999,0,nonexistent,16099
cellular,jun,fri,5,999,0,nonexistent,24017
telephone,jul,wed,2,999,0,nonexistent,19192
telephone,jun,fri,1,999,0,nonexistent,39481
cellular,aug,fri,3,999,0,nonexistent,1603
telephone,jun,tue,10,999,0,nonexistent,37216
telephone,may,thu,2,999,0,nonexistent,25451
cellular,jul,mon,1,999,0,nonexistent,12673
cellular,jul,thu,1,999,0,nonexistent,827
telephone,may,tue,3,999,0,nonexistent,40748
cellular,jul,mon,2,999,0,nonexistent,29949
cellular,aug,wed,1,999,0,nonexistent,4871
cellular,nov,wed,2,999,0,nonexistent,28180
telephone,jun,tue,3,999,0,nonexistent,5838
cellular,may,mon,1,999,1,failure,3666
cellular,aug,fri,2,999,0,nonexistent,35987
cellular,jul,tue,1,999,0,nonexistent,25718
cellular,may,wed,1,999,1,failure,7818
cellular,may,mon,3,999,1,failure,24013
cellular,nov,mon,1,999,2,failure,14412
cellular,may,fri,2,999,1,failure,8593
cellular,aug,thu,1,999,0,nonexistent,21377
telephone,nov,tue,4,999,0,nonexistent,16481
cellular,jul,mon,3,999,0,nonexistent,20777
telephone,aug,wed,1,999,0,nonexistent,35465
telephone,may,fri,4,999,0,nonexistent,41187
telephone,may,thu,1,999,0,nonexistent,10010
telephone,jun,thu,10,999,0,nonexistent,28232
telephone,may,tue,1,999,0,nonexistent,26884
cellular,jul,wed,1,999,0,nonexistent,32798
cellular,may,tue,2,999,0,nonexistent,22039
cellular,nov,wed,2,999,0,nonexistent,560
cellular,aug,tue,1,999,0,nonexistent,25495
cellular,aug,wed,1,999,0,nonexistent,11689
cellular,aug,thu,1,6,2,failure,28919
cellular,jul,mon,1,999,0,nonexistent,28618
cellular,may,wed,3,999,0,nonexistent,27894
cellular,apr,thu,3,999,0,nonexistent,8287
cellular,nov,fri,2,999,0,nonexistent,40612
cellular,jul,tue,2,999,0,nonexistent,36431
telephone,may,fri,2,999,0,nonexistent,27013
telephone,jul,tue,1,999,0,nonexistent,11449
cellular,may,mon,1,999,1,failure,30431
telephone,jun,wed,1,999,0,nonexistent,25350
cellular,may,thu,2,999,0,nonexistent,40187
telephone,may,fri,3,999,0,nonexistent,8541
cellular,may,wed,1,999,0,nonexistent,6817
cellular,jul,mon,2,999,0,nonexistent,33014
cellular,aug,mon,2,999,0,nonexistent,38812
telephone,may,tue,1,999,0,nonexistent,11848
cellular,nov,wed,3,999,0,nonexistent,24086
telephone,jun,thu,2,999,0,nonexistent,29552
telephone,jun,fri,6,999,0,nonexistent,6841
cellular,aug,mon,1,999,0,nonexistent,6313
cellular,may,thu,1,999,1,failure,24458
cellular,may,wed,2,999,0,nonexistent,7445
cellular,nov,wed,2,999,0,nonexistent,34981
cellular,may,tue,2,999,1,failure,13444
cellular,mar,wed,2,999,0,nonexistent,34629
cellular,jun,thu,2,3,1,success,6314
cellular,may,wed,2,999,1,failure,18692
telephone,may,fri,5,999,0,nonexistent,28683
cellular,jul,wed,5,999,0,nonexistent,37344
telephone,may,mon,1,999,0,nonexistent,3174
cellular,may,mon,3,999,0,nonexistent,13786
telephone,may,thu,2,999,0,nonexistent,28548
cellular,nov,thu,1,999,0,nonexistent,24537
telephone,jun,mon,2,999,0,nonexistent,28542
cellular,nov,wed,3,999,1,failure,21125
cellular,jul,thu,10,999,0,nonexistent,24036
telephone,jul,thu,1,999,0,nonexistent,19566
telephone,may,fri,5,999,0,nonexistent,16775
telephone,may,mon,2,999,0,nonexistent,40558
cellular,jul,mon,3,999,0,nonexistent,5250
cellular,aug,mon,1,999,0,nonexistent,864
cellular,aug,mon,1,999,0,nonexistent,29577
cellular,jul,wed,4,999,0,nonexistent,8329
cellular,aug,wed,4,999,0,nonexistent,21732
telephone,may,tue,1,999,0,nonexistent,28462
cellular,nov,fri,2,999,1,failure,10179
telephone,jun,tue,2,999,0,nonexistent,322
cellular,oct,mon,1,999,0,nonexistent,20405
cellular,jul,wed,3,999,0,nonexistent,27243
telephone,jun,fri,2,999,0,nonexistent,31517
telephone,jun,thu,1,999,0,nonexistent,28682
cellular,may,mon,2,999,0,nonexistent,10762
cellular,may,fri,2,999,1,failure,23219
cellular,nov,fri,1,3,1,success,21988
cellular,nov,wed,1,999,0,nonexistent,21482
cellular,aug,fri,1,999,0,nonexistent,36888
telephone,jun,mon,1,999,0,nonexistent,2288
cellular,aug,thu,3,999,0,nonexistent,14066
cellular,jul,tue,1,999,1,failure,37901
cellular,mar,wed,2,4,2,success,10628
cellular,nov,mon,3,999,1,failure,36578
cellular,nov,fri,3,999,0,nonexistent,29008
cellular,jun,tue,2,999,0,nonexistent,30345
cellular,may,thu,6,999,0,nonexistent,31231
cellular,jul,tue,13,999,0,nonexistent,27017
telephone,jun,thu,2,999,0,nonexistent,3522
cellular,aug,tue,1,999,0,nonexistent,28179
cellular,jul,fri,2,999,0,nonexistent,13203
cellular,jun,mon,1,999,0,nonexistent,30758
telephone,jun,thu,1,999,0,nonexistent,5018
cellular,may,mon,4,999,0,nonexistent,2823
telephone,jun,wed,1,999,0,nonexistent,8900
cellular,jul,wed,1,999,0,nonexistent,25570
cellular,may,tue,3,999,0,nonexistent,35270
cellular,aug,thu,1,999,0,nonexistent,40605
cellular,jul,fri,2,999,0,nonexistent,7568
cellular,nov,wed,1,999,0,nonexistent,9620
cellular,nov,wed,2,999,0,nonexistent,27811
cellular,jul,tue,3,999,0,nonexistent,8636
cellular,nov,wed,2,999,1,failure,5453
cellular,nov,thu,2,999,0,nonexistent,22484
cellular,nov,wed,2,999,0,nonexistent,27246
telephone,jun,thu,1,999,0,nonexistent,6839
telephone,may,thu,2,999,0,nonexistent,34949
telephone,jul,wed,1,999,0,nonexistent,12592
telephone,apr,fri,1,999,0,nonexistent,1118
cellular,apr,tue,1,999,0,nonexistent,3608
cellular,jul,thu,1,999,0,nonexistent,27204
cellular,aug,tue,7,999,0,nonexistent,39047
cellular,nov,tue,2,999,0,nonexistent,289
cellular,jul,wed,2,999,0,nonexistent,31262
telephone,may,fri,4,999,0,nonexistent,16124
cellular,may,tue,1,999,1,failure,17430
cellular,nov,fri,5,6,1,success,3800
telephone,may,thu,1,999,0,nonexistent,587
cellular,aug,mon,2,999,0,nonexistent,18984
cellular,dec,wed,1,999,0,nonexistent,12276
cellular,mar,tue,1,999,0,nonexistent,1639
telephone,may,thu,3,999,0,nonexistent,1471
cellular,jul,fri,4,999,0,nonexistent,5111
cellular,jun,thu,1,3,1,success,8961
cellular,apr,wed,1,999,0,nonexistent,17438
cellular,may,fri,1,999,1,failure,22970
cellular,jul,fri,1,999,0,nonexistent,15883
cellular,jul,thu,1,999,0,nonexistent,38806
telephone,jun,wed,1,999,0,nonexistent,17751
cellular,aug,thu,1,999,0,nonexistent,40885
cellular,nov,mon,1,999,0,nonexistent,8105
telephone,may,fri,13,999,0,nonexistent,3947
cellular,nov,wed,1,999,0,nonexistent,6211
cellular,aug,tue,12,999,0,nonexistent,37283
telephone,may,wed,1,999,0,nonexistent,23962
cellular,may,thu,1,999,0,nonexistent,33753
cellular,apr,thu,1,999,0,nonexistent,15895
cellular,nov,fri,1,999,0,nonexistent,732
telephone,jun,tue,4,999,0,nonexistent,30367
cellular,nov,wed,1,999,0,nonexistent,12103
cellular,aug,thu,2,999,0,nonexistent,20813
telephone,may,wed,3,999,0,nonexistent,34786
cellular,aug,mon,5,999,0,nonexistent,24760
cellular,may,fri,1,999,1,failure,26206
telephone,jun,thu,2,999,0,nonexistent,1870
cellular,nov,tue,1,999,0,nonexistent,40526
telephone,may,tue,2,999,0,nonexistent,2942
cellular,aug,wed,2,999,0,nonexistent,36848
cellular,may,mon,2,999,0,nonexistent,29201
telephone,may,tue,2,999,0,nonexistent,28466
telephone,may,mon,1,999,0,nonexistent,36074
cellular,aug,thu,3,6,2,success,8527
cellular,jun,tue,1,999,0,nonexistent,16412
cellular,may,thu,1,999,0,nonexistent,17283
cellular,may,mon,1,999,0,nonexistent,29176
cellular,jul,mon,4,999,0,nonexistent,36591
cellular,aug,fri,1,999,0,nonexistent,7879
telephone,may,fri,3,999,0,nonexistent,37919
cellular,nov,wed,1,999,0,nonexistent,4360
cellular,oct,mon,4,17,3,failure,25173
telephone,may,wed,1,999,0,nonexistent,16129
telephone,jun,tue,7,999,0,nonexistent,14519
cellular,jul,wed,3,999,0,nonexistent,22977
cellular,jul,wed,1,999,0,nonexistent,34709
cellular,nov,fri,5,999,0,nonexistent,34807
cellular,jun,tue,1,5,1,success,16039
cellular,aug,thu,1,999,0,nonexistent,8731
cellular,jul,thu,1,6,1,success,24596
cellular,aug,tue,1,999,0,nonexistent,38188
cellular,sep,tue,1,999,0,nonexistent,15017
cellular,aug,fri,5,999,0,nonexistent,37996
cellular,may,thu,2,999,1,failure,5967
cellular,jul,tue,1,999,0,nonexistent,38119
cellular,jul,wed,2,999,0,nonexistent,25387
cellular,apr,fri,1,999,1,failure,18339
cellular,aug,mon,4,999,0,nonexistent,16648
cellular,apr,fri,1,999,0,nonexistent,19157
telephone,may,fri,1,999,0,nonexistent,26757
cellular,may,wed,1,999,0,nonexistent,23044
cellular,aug,thu,11,999,0,nonexistent,23782
telephone,may,wed,1,999,0,nonexistent,24656
cellular,may,thu,1,999,0,nonexistent,22675
cellular,may,tue,1,999,0,nonexistent,1297
cellular,aug,mon,5,999,0,nonexistent,30281
telephone,jul,fri,2,999,0,nonexistent,2457
cellular,apr,mon,3,999,1,failure,23274
telephone,may,tue,1,999,0,nonexistent,30499
telephone,may,tue,2,999,0,nonexistent,9102
cellular,may,tue,1,999,0,nonexistent,28872
cellular,aug,fri,1,999,0,nonexistent,12002
cellular,aug,tue,4,999,0,nonexistent,25484
cellular,may,fri,3,999,0,nonexistent,5957
cellular,jul,mon,2,999,0,nonexistent,33423
cellular,may,wed,1,3,4,success,3649
cellular,nov,wed,1,999,0,nonexistent,2564
cellular,sep,wed,1,999,0,nonexistent,8382
telephone,may,wed,3,999,0,nonexistent,11814
telephone,may,tue,12,999,0,nonexistent,5293
cellular,may,tue,1,999,0,nonexistent,11917
telephone,may,mon,1,999,0,nonexistent,29439
telephone,jul,fri,1,999,0,nonexistent,2573
telephone,may,fri,1,999,0,nonexistent,27156
cellular,apr,mon,1,999,0,nonexistent,10822
telephone,jul,wed,4,999,0,nonexistent,6826
cellular,aug,wed,1,999,0,nonexistent,20012
cellular,aug,thu,8,999,0,nonexistent,37993
cellular,may,wed,4,999,1,failure,18535
cellular,jul,thu,2,999,0,nonexistent,26595
telephone,oct,wed,1,999,0,nonexistent,6302
telephone,may,mon,7,999,0,nonexistent,1581
telephone,jun,mon,1,999,0,nonexistent,5598
cellular,aug,fri,3,999,0,nonexistent,18651
cellular,jul,mon,5,999,0,nonexistent,18771
cellular,nov,thu,1,6,1,success,26262
telephone,jul,tue,1,999,0,nonexistent,27359
cellular,aug,tue,3,999,0,nonexistent,16816
cellular,jul,thu,5,999,0,nonexistent,29556
cellular,jul,tue,5,999,0,nonexistent,16334
telephone,jun,tue,2,999,0,nonexistent,7963
telephone,jul,thu,1,999,0,nonexistent,11126
cellular,may,fri,1,999,0,nonexistent,24246
telephone,may,fri,1,999,0,nonexistent,31590
cellular,jun,tue,2,999,0,nonexistent,29914
cellular,nov,mon,2,999,0,nonexistent,3655
cellular,apr,wed,4,999,0,nonexistent,20775
cellular,aug,tue,1,999,0,nonexistent,1991
cellular,may,fri,5,999,1,failure,22616
telephone,may,tue,1,999,0,nonexistent,18481
telephone,jul,thu,1,999,0,nonexistent,18269
cellular,nov,mon,1,999,0,nonexistent,41006
cellular,apr,thu,1,999,0,nonexistent,11478
cellular,nov,fri,2,999,0,nonexistent,18169
cellular,aug,mon,3,999,0,nonexistent,25461
cellular,jul,mon,1,999,0,nonexistent,24990
cellular,oct,fri,2,7,3,success,27214
cellular,jul,wed,3,999,0,nonexistent,26136
cellular,sep,thu,1,999,0,nonexistent,21316
telephone,jun,wed,2,999,0,nonexistent,24078
telephone,jun,thu,8,999,0,nonexistent,19370
telephone,jun,thu,1,999,0,nonexistent,17363
cellular,may,thu,8,999,0,nonexistent,16710
telephone,nov,mon,1,999,0,nonexistent,27116
cellular,apr,fri,3,999,1,failure,19999
cellular,may,tue,1,999,0,nonexistent,18097
telephone,may,mon,1,999,0,nonexistent,37684
telephone,jun,tue,2,999,0,nonexistent,18672
cellular,aug,thu,1,999,0,nonexistent,13843
telephone,may,fri,2,999,0,nonexistent,34056
cellular,may,wed,2,999,0,nonexistent,1183
telephone,may,tue,2,999,0,nonexistent,1622
telephone,may,thu,1,999,0,nonexistent,13881
telephone,nov,tue,1,999,0,nonexistent,11276
telephone,may,mon,2,999,0,nonexistent,26465
cellular,may,mon,1,999,0,nonexistent,5264
cellular,aug,thu,1,999,0,nonexistent,27787
cellular,jul,thu,2,10,2,success,13971
cellular,jul,tue,2,999,0,nonexistent,3202
cellular,nov,thu,2,999,0,nonexistent,33595
telephone,jun,wed,5,999,0,nonexistent,33734
cellular,nov,wed,2,999,0,nonexistent,7574
cellular,nov,mon,1,999,0,nonexistent,24008
telephone,jun,mon,1,999,0,nonexistent,20463
telephone,may,thu,2,999,0,nonexistent,35625
telephone,may,wed,1,999,0,nonexistent,15976
cellular,may,fri,1,999,2,failure,27980
telephone,jun,fri,2,999,0,nonexistent,4284
cellular,aug,wed,4,999,0,nonexistent,26384
telephone,may,wed,5,999,0,nonexistent,30963
cellular,nov,thu,2,999,0,nonexistent,22984
telephone,may,tue,2,999,0,nonexistent,14231
telephone,apr,fri,3,999,0,nonexistent,37712
cellular,apr,thu,1,999,1,failure,7101
cellular,jul,wed,3,999,0,nonexistent,22326
cellular,may,mon,6,999,0,nonexistent,39529
cellular,aug,mon,2,999,0,nonexistent,36421
cellular,aug,tue,1,999,0,nonexistent,17690
cellular,aug,tue,6,999,0,nonexistent,3626
telephone,may,tue,2,999,0,nonexistent,27107
cellular,apr,thu,1,999,0,nonexistent,24856
telephone,may,mon,1,999,0,nonexistent,23866
cellular,may,fri,1,999,0,nonexistent,21776
telephone,may,wed,1,999,0,nonexistent,4040
cellular,may,thu,1,999,1,failure,8965
telephone,jun,wed,13,999,0,nonexistent,6584
telephone,may,wed,3,999,0,nonexistent,33368
cellular,aug,wed,1,999,0,nonexistent,32013
cellular,aug,thu,2,999,0,nonexistent,11833
telephone,sep,wed,3,999,0,nonexistent,28336
cellular,nov,fri,2,999,0,nonexistent,9426
cellular,jul,tue,1,999,0,nonexistent,327
cellular,jul,thu,7,999,0,nonexistent,39635
cellular,mar,tue,1,999,1,failure,11585
telephone,jun,mon,2,999,0,nonexistent,13756
telephone,jun,tue,1,999,0,nonexistent,6312
cellular,nov,fri,6,999,0,nonexistent,1385
telephone,jun,thu,22,999,0,nonexistent,29001
cellular,aug,fri,1,999,0,nonexistent,21387
telephone,may,wed,2,999,0,nonexistent,19215
cellular,apr,mon,2,999,1,failure,17933
cellular,jul,wed,1,999,0,nonexistent,3575
cellular,jul,tue,1,999,0,nonexistent,5197
telephone,may,mon,3,999,0,nonexistent,9423
telephone,may,mon,6,999,1,failure,537
cellular,jul,wed,1,999,0,nonexistent,5949
telephone,may,fri,1,999,0,nonexistent,23448
telephone,may,tue,2,999,0,nonexistent,20133
telephone,jul,mon,1,999,0,nonexistent,33921
telephone,jun,mon,2,999,0,nonexistent,35280
telephone,may,thu,2,999,0,nonexistent,11135
cellular,may,thu,1,999,0,nonexistent,23112
cellular,jun,mon,1,999,1,failure,23354
telephone,may,wed,2,999,1,failure,12909
cellular,may,thu,6,999,0,nonexistent,26394
telephone,may,wed,2,999,0,nonexistent,11209
telephone,nov,mon,1,999,0,nonexistent,7802
telephone,may,wed,2,999,0,nonexistent,19562
cellular,may,wed,4,999,0,nonexistent,3280
telephone,jun,thu,1,999,0,nonexistent,33267
telephone,jun,mon,2,999,0,nonexistent,14338
telephone,may,fri,1,999,0,nonexistent,2768
cellular,jul,fri,1,999,0,nonexistent,29165
cellular,aug,wed,3,999,0,nonexistent,15606
cellular,aug,tue,1,999,0,nonexistent,25922
telephone,jun,mon,1,999,0,nonexistent,24660
telephone,jun,fri,1,999,0,nonexistent,20258
telephone,jun,tue,4,999,0,nonexistent,41085
cellular,mar,fri,1,999,0,nonexistent,25792
cellular,nov,thu,2,999,0,nonexistent,9217
cellular,may,tue,2,999,0,nonexistent,31742
cellular,nov,fri,6,999,0,nonexistent,4206
cellular,jul,tue,1,999,0,nonexistent,22040
cellular,may,tue,2,999,1,failure,39586
telephone,may,tue,1,999,0,nonexistent,25557
cellular,aug,fri,1,999,0,nonexistent,25127
cellular,apr,tue,2,999,2,failure,21792
cellular,aug,mon,1,999,0,nonexistent,27111
cellular,may,tue,2,999,1,failure,17433
cellular,jun,tue,1,999,0,nonexistent,12584
cellular,nov,fri,2,999,1,failure,31022
cellular,aug,tue,1,999,0,nonexistent,36191
cellular,jul,fri,3,999,0,nonexistent,40064
cellular,jul,wed,1,999,0,nonexistent,20772
telephone,may,thu,2,999,0,nonexistent,14544
cellular,may,wed,7,999,1,failure,31480
cellular,apr,fri,1,999,1,failure,38672
telephone,jun,wed,1,999,0,nonexistent,1835
cellular,nov,thu,1,999,0,nonexistent,17579
telephone,may,thu,4,999,0,nonexistent,3266
cellular,aug,fri,2,999,0,nonexistent,19343
cellular,jul,fri,2,999,0,nonexistent,35113
telephone,may,tue,2,999,0,nonexistent,15211
cellular,aug,mon,3,999,0,nonexistent,31753
telephone,may,fri,1,999,0,nonexistent,16234
cellular,may,mon,4,3,1,success,33735
telephone,dec,fri,1,999,0,nonexistent,1879
cellular,nov,fri,2,999,0,nonexistent,13500
cellular,jun,fri,4,999,0,nonexistent,22529
cellular,jul,fri,3,999,0,nonexistent,4212
cellular,aug,tue,4,999,0,nonexistent,38002
cellular,nov,fri,2,999,0,nonexistent,32336
cellular,jul,mon,2,999,0,nonexistent,20693
telephone,oct,wed,1,999,0,nonexistent,18648
telephone,jun,thu,1,999,0,nonexistent,21132
cellular,nov,tue,1,999,1,failure,9006
cellular,aug,fri,2,999,0,nonexistent,37026
cellular,jul,thu,3,999,0,nonexistent,30370
telephone,may,thu,1,999,0,nonexistent,21161
telephone,jun,fri,24,999,0,nonexistent,37717
cellular,may,mon,1,999,1,failure,19680
cellular,may,mon,3,999,0,nonexistent,11896
cellular,jun,wed,2,3,2,success,3163
cellular,aug,fri,9,999,0,nonexistent,21493
telephone,may,mon,2,999,0,nonexistent,17157
cellular,jul,fri,2,999,0,nonexistent,19098
cellular,may,mon,5,999,1,failure,7751
telephone,jun,thu,2,999,0,nonexistent,26503
cellular,aug,mon,2,999,0,nonexistent,30575
cellular,may,fri,1,999,0,nonexistent,20271
cellular,nov,fri,2,999,1,failure,40613
telephone,jun,fri,2,999,0,nonexistent,3206
cellular,nov,mon,1,999,0,nonexistent,2147
telephone,may,wed,2,999,0,nonexistent,19502
cellular,aug,fri,8,999,0,nonexistent,35093
telephone,jul,mon,3,999,0,nonexistent,14832
telephone,may,mon,6,999,0,nonexistent,3161
telephone,may,tue,1,999,0,nonexistent,33505
cellular,apr,mon,1,999,3,failure,33036
cellular,nov,wed,1,999,0,nonexistent,2364
cellular,jul,tue,4,999,0,nonexistent,14628
cellular,jul,mon,1,999,0,nonexistent,15329
telephone,may,tue,2,999,0,nonexistent,10064
cellular,aug,thu,3,999,0,nonexistent,8096
cellular,aug,wed,5,999,0,nonexistent,23379
cellular,aug,fri,1,999,0,nonexistent,11043
cellular,jul,mon,1,999,0,nonexistent,1732
cellular,nov,tue,1,999,0,nonexistent,28053
telephone,may,mon,2,999,0,nonexistent,40067
telephone,may,tue,1,999,0,nonexistent,8977
cellular,oct,tue,1,3,1,success,31025
cellular,jul,mon,2,999,0,nonexistent,18422
telephone,may,mon,1,999,0,nonexistent,18929
cellular,may,mon,1,999,1,failure,24811
telephone,jul,mon,2,999,0,nonexistent,23722
cellular,jul,tue,4,999,0,nonexistent,36041
telephone,jun,fri,2,999,0,nonexistent,29507
cellular,jun,mon,1,3,1,success,11761
cellular,may,thu,1,999,0,nonexistent,32499
cellular,may,tue,5,999,1,failure,4273
cellular,aug,fri,1,999,0,nonexistent,33648
cellular,apr,thu,2,999,0,nonexistent,19899
telephone,jun,thu,2,999,0,nonexistent,10533
telephone,may,fri,1,999,0,nonexistent,25185
telephone,may,fri,2,999,0,nonexistent,5540
telephone,may,tue,2,999,0,nonexistent,9747
cellular,jul,tue,12,999,0,nonexistent,23708
telephone,may,wed,5,999,0,nonexistent,38678
telephone,jun,tue,1,999,0,nonexistent,12580
cellular,may,thu,2,999,0,nonexistent,2825
telephone,jun,mon,3,999,0,nonexistent,29476
cellular,oct,wed,2,999,0,nonexistent,39161
telephone,jul,fri,1,999,0,nonexistent,12110
cellular,nov,fri,4,999,0,nonexistent,14437
telephone,jun,wed,1,999,0,nonexistent,4364
telephone,jun,thu,1,999,0,nonexistent,2006
cellular,may,mon,4,999,1,failure,28581
cellular,may,mon,6,3,1,success,180
cellular,aug,wed,6,999,0,nonexistent,286
cellular,jul,thu,3,999,0,nonexistent,11371
telephone,may,mon,2,999,0,nonexistent,34181
telephone,may,thu,2,999,0,nonexistent,33464
cellular,aug,fri,1,999,0,nonexistent,37640
cellular,nov,wed,1,999,1,failure,13482
cellular,nov,fri,3,999,0,nonexistent,22848
cellular,nov,mon,2,5,3,success,37430
telephone,may,tue,1,999,0,nonexistent,30495
telephone,jun,mon,1,999,0,nonexistent,31040
cellular,may,fri,3,999,1,failure,32472
cellular,aug,thu,3,999,0,nonexistent,35613
cellular,may,wed,4,999,1,failure,5243
cellular,apr,mon,3,999,0,nonexistent,25696
cellular,aug,mon,3,999,0,nonexistent,15539
telephone,nov,wed,2,999,0,nonexistent,26588
telephone,may,wed,4,999,0,nonexistent,34997
telephone,may,thu,1,999,0,nonexistent,1874
cellular,may,tue,1,999,1,failure,22144
telephone,sep,thu,1,9,3,success,18344
telephone,apr,thu,2,999,0,nonexistent,24664
cellular,nov,wed,1,999,0,nonexistent,27693
cellular,jul,tue,2,999,0,nonexistent,35426
cellular,aug,mon,4,999,0,nonexistent,10976
cellular,nov,wed,2,999,0,nonexistent,9297
cellular,nov,tue,2,999,0,nonexistent,27707
cellular,nov,tue,1,999,0,nonexistent,23803
telephone,may,fri,1,999,0,nonexistent,7736
cellular,may,tue,1,999,0,nonexistent,24945
cellular,mar,tue,1,999,0,nonexistent,33270
cellular,may,fri,3,999,0,nonexistent,39068
telephone,sep,wed,1,999,0,nonexistent,20889
telephone,aug,mon,4,999,0,nonexistent,21702
telephone,may,thu,1,999,0,nonexistent,11834
cellular,apr,mon,3,999,0,nonexistent,14940
telephone,may,wed,7,999,0,nonexistent,11027
cellular,may,thu,1,999,0,nonexistent,7974
cellular,may,tue,1,999,0,nonexistent,37231
telephone,jun,mon,2,999,0,nonexistent,10380
cellular,apr,mon,1,999,0,nonexistent,33255
cellular,aug,thu,7,999,0,nonexistent,6515
telephone,may,thu,2,999,0,nonexistent,28536
telephone,jul,tue,2,999,0,nonexistent,24824
cellular,dec,wed,1,4,2,success,20418
telephone,nov,thu,8,999,0,nonexistent,259
telephone,jun,fri,2,999,0,nonexistent,9706
cellular,jul,wed,1,999,0,nonexistent,18327
cellular,may,wed,8,999,0,nonexistent,40853
cellular,nov,thu,2,999,1,failure,14305
cellular,sep,wed,2,999,1,failure,13392
cellular,mar,fri,1,10,1,success,21410
telephone,may,fri,1,999,0,nonexistent,1093
cellular,nov,tue,2,999,1,failure,4377
cellular,jul,wed,2,999,0,nonexistent,35412
cellular,sep,mon,1,999,3,failure,4516
telephone,may,fri,8,999,0,nonexistent,12638
cellular,aug,wed,2,999,0,nonexistent,34124
cellular,may,tue,1,999,0,nonexistent,5745
cellular,may,mon,6,2,4,success,20636
cellular,may,thu,2,999,0,nonexistent,31826
cellular,nov,thu,1,999,1,failure,8202
cellular,may,thu,3,999,1,failure,590
cellular,nov,wed,2,999,0,nonexistent,19104
telephone,oct,wed,2,999,2,failure,36025
cellular,may,tue,1,999,0,nonexistent,30727
cellular,sep,mon,2,999,0,nonexistent,19718
cellular,nov,mon,2,999,2,failure,11069
cellular,mar,wed,3,999,0,nonexistent,1981
cellular,sep,fri,3,999,0,nonexistent,10532
cellular,nov,fri,4,999,0,nonexistent,4683
telephone,may,tue,1,999,0,nonexistent,15642
