contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,nov,tue,1,999,1,failure,4584
cellular,aug,fri,2,999,0,nonexistent,27176
cellular,may,mon,5,999,0,nonexistent,34671
cellular,jun,tue,1,999,0,nonexistent,31350
telephone,may,mon,1,999,0,nonexistent,36495
telephone,may,fri,1,999,0,nonexistent,8130
telephone,jun,thu,2,999,0,nonexistent,40995
cellular,aug,tue,11,999,0,nonexistent,38475
cellular,aug,wed,3,999,0,nonexistent,8354
cellular,aug,tue,1,999,0,nonexistent,8388
telephone,may,mon,2,999,0,nonexistent,39938
telephone,jun,wed,3,999,0,nonexistent,26027
telephone,jul,fri,2,999,0,nonexistent,28233
cellular,nov,mon,1,999,0,nonexistent,13799
telephone,oct,mon,1,999,0,nonexistent,35001
telephone,jun,thu,2,999,0,nonexistent,40589
telephone,jun,mon,2,999,0,nonexistent,3604
cellular,nov,mon,1,999,0,nonexistent,3878
cellular,may,mon,3,999,0,nonexistent,31088
telephone,jun,mon,2,999,0,nonexistent,33850
telephone,may,wed,3,999,0,nonexistent,4915
telephone,jul,thu,1,999,0,nonexistent,41012
cellular,may,fri,4,999,0,nonexistent,28300
cellular,nov,thu,1,999,0,nonexistent,38730
cellular,jul,wed,1,999,0,nonexistent,15845
cellular,jul,fri,13,999,0,nonexistent,9506
cellular,jun,tue,1,999,0,nonexistent,26317
cellular,apr,wed,1,999,1,failure,18459
cellular,nov,fri,1,999,0,nonexistent,27247
telephone,aug,fri,2,999,0,nonexistent,264
telephone,may,tue,1,999,0,nonexistent,27036
telephone,aug,mon,1,3,1,success,34563
cellular,oct,mon,1,999,0,nonexistent,36794
cellular,may,wed,1,999,0,nonexistent,28621
cellular,jun,mon,2,999,0,nonexistent,6689
telephone,may,tue,2,999,0,nonexistent,8047
telephone,jun,mon,3,999,0,nonexistent,667
cellular,aug,thu,6,999,0,nonexistent,16634
cellular,may,tue,4,999,0,nonexistent,10006
telephone,jun,fri,3,999,0,nonexistent,1318
telephone,jun,thu,1,999,0,nonexistent,32876
cellular,sep,fri,2,999,0,nonexistent,1245
telephone,may,fri,1,999,0,nonexistent,11581
cellular,may,thu,1,999,0,nonexistent,15042
cellular,oct,tue,2,999,0,nonexistent,37197
telephone,sep,tue,1,999,0,nonexistent,8097
cellular,jul,mon,2,999,0,nonexistent,24795
cellular,jul,wed,4,999,0,nonexistent,30140
telephone,jun,wed,1,999,0,nonexistent,17047
cellular,nov,fri,5,999,0,nonexistent,30150
telephone,may,thu,1,999,0,nonexistent,37296
cellular,may,wed,1,999,0,nonexistent,11184
telephone,may,tue,3,999,0,nonexistent,15686
cellular,jul,wed,1,999,0,nonexistent,27454
telephone,may,tue,3,999,0,nonexistent,9175
cellular,aug,mon,1,4,1,success,15863
cellular,jul,fri,2,999,0,nonexistent,32470
cellular,aug,fri,7,999,0,nonexistent,37982
cellular,nov,tue,2,999,0,nonexistent,32766
telephone,may,mon,1,999,0,nonexistent,29168
telephone,jun,wed,4,999,0,nonexistent,20249
cellular,jul,tue,2,999,0,nonexistent,35251
cellular,may,wed,5,999,0,nonexistent,33172
telephone,may,mon,3,999,0,nonexistent,7120
telephone,nov,mon,1,6,1,success,32454
cellular,jul,fri,1,999,0,nonexistent,11072
cellular,may,fri,4,999,0,nonexistent,34885
cellular,nov,wed,5,999,0,nonexistent,37934
cellular,apr,mon,5,999,0,nonexistent,40365
cellular,apr,thu,2,999,0,nonexistent,17079
cellular,jul,fri,3,999,0,nonexistent,37960
cellular,aug,thu,1,999,0,nonexistent,32495
cellular,jul,tue,1,999,0,nonexistent,22526
telephone,may,tue,6,999,0,nonexistent,25813
cellular,apr,mon,1,999,1,failure,13017
cellular,aug,wed,1,999,1,failure,2665
cellular,oct,mon,4,3,1,success,15119
cellular,jul,fri,2,999,0,nonexistent,32276
cellular,jul,mon,2,999,0,nonexistent,17097
cellular,jul,tue,2,999,0,nonexistent,28292
cellular,nov,thu,2,999,0,nonexistent,22188
cellular,aug,tue,1,999,0,nonexistent,17937
cellular,aug,tue,3,999,0,nonexistent,18945
telephone,may,wed,1,999,0,nonexistent,20769
telephone,may,wed,2,999,0,nonexistent,23700
cellular,may,mon,5,999,1,failure,28069
cellular,may,mon,1,999,0,nonexistent,24366
cellular,jul,thu,1,999,0,nonexistent,22461
cellular,jul,mon,1,999,0,nonexistent,28876
cellular,jul,thu,1,999,0,nonexistent,23466
cellular,jul,tue,1,999,0,nonexistent,7003
cellular,jul,mon,3,999,0,nonexistent,237
telephone,jun,fri,20,999,0,nonexistent,39145
telephone,may,wed,8,999,0,nonexistent,35545
cellular,nov,thu,2,999,0,nonexistent,19973
cellular,aug,thu,3,999,0,nonexistent,1199
cellular,jul,thu,5,999,0,nonexistent,1161
cellular,may,tue,4,999,0,nonexistent,14008
cellular,aug,mon,3,999,0,nonexistent,20577
cellular,may,thu,1,999,0,nonexistent,38560
cellular,apr,thu,1,2,1,success,17364
cellular,aug,wed,1,999,0,nonexistent,18143
cellular,aug,wed,1,999,0,nonexistent,7369
telephone,may,tue,2,999,0,nonexistent,40810
telephone,may,thu,3,999,0,nonexistent,17087
cellular,nov,wed,1,7,2,failure,22860
telephone,jun,fri,2,999,0,nonexistent,29835
cellular,oct,fri,1,6,1,success,14211
cellular,may,tue,2,999,1,failure,28379
telephone,jul,fri,4,999,0,nonexistent,36150
cellular,mar,thu,4,999,0,nonexistent,37946
cellular,jun,tue,2,999,2,failure,18119
cellular,may,fri,2,999,0,nonexistent,7617
cellular,may,wed,2,999,0,nonexistent,7872
cellular,aug,fri,1,999,0,nonexistent,30690
cellular,aug,wed,13,999,0,nonexistent,36491
cellular,jul,fri,2,999,0,nonexistent,2978
telephone,may,wed,5,999,0,nonexistent,11621
cellular,aug,tue,1,999,0,nonexistent,9171
telephone,jun,fri,1,999,0,nonexistent,34055
cellular,jul,wed,3,999,0,nonexistent,25652
telephone,may,fri,1,999,0,nonexistent,9115
cellular,jul,tue,3,999,0,nonexistent,20411
cellular,aug,mon,4,999,0,nonexistent,29058
telephone,nov,thu,1,999,0,nonexistent,34331
telephone,may,thu,1,999,0,nonexistent,8578
telephone,jun,fri,2,999,0,nonexistent,7280
cellular,jul,thu,1,999,0,nonexistent,19012
cellular,aug,mon,2,999,1,failure,16125
cellular,apr,fri,2,999,0,nonexistent,16924
telephone,may,tue,2,999,0,nonexistent,26159
telephone,may,thu,2,999,0,nonexistent,9149
cellular,jul,tue,17,999,0,nonexistent,36736
cellular,may,wed,5,999,0,nonexistent,961
cellular,jul,mon,1,999,0,nonexistent,5480
cellular,may,mon,1,999,0,nonexistent,7041
cellular,apr,fri,2,999,1,failure,30640
cellular,may,fri,2,999,0,nonexistent,11940
cellular,aug,tue,9,999,0,nonexistent,40929
cellular,nov,fri,1,999,0,nonexistent,36257
cellular,may,mon,1,999,1,failure,8481
cellular,nov,fri,1,999,0,nonexistent,22445
telephone,oct,mon,1,999,0,nonexistent,10384
telephone,may,fri,3,999,0,nonexistent,4647
telephone,may,fri,4,999,0,nonexistent,26071
cellular,may,wed,1,999,0,nonexistent,17113
cellular,aug,thu,22,999,0,nonexistent,25098
telephone,jun,mon,4,999,0,nonexistent,10075
telephone,may,wed,1,999,0,nonexistent,31317
cellular,may,wed,3,999,0,nonexistent,4702
cellular,nov,thu,1,999,0,nonexistent,25983
cellular,may,wed,1,999,0,nonexistent,21684
cellular,jul,tue,2,999,0,nonexistent,38312
cellular,apr,fri,1,999,0,nonexistent,37903
telephone,jul,thu,5,999,0,nonexistent,8855
telephone,may,wed,6,999,0,nonexistent,28889
telephone,may,thu,2,999,0,nonexistent,30884
cellular,may,wed,2,999,0,nonexistent,34020
telephone,may,wed,1,999,0,nonexistent,11793
cellular,nov,thu,1,999,0,nonexistent,22504
telephone,aug,fri,4,999,0,nonexistent,16761
telephone,jun,mon,3,999,0,nonexistent,20957
cellular,nov,thu,1,999,0,nonexistent,17634
cellular,jul,tue,2,999,0,nonexistent,14632
cellular,may,tue,4,999,0,nonexistent,400
cellular,aug,mon,1,999,0,nonexistent,5868
telephone,may,tue,4,999,0,nonexistent,35036
cellular,jul,mon,2,999,0,nonexistent,13192
cellular,jul,mon,1,999,0,nonexistent,40441
cellular,aug,fri,1,999,0,nonexistent,24145
telephone,nov,fri,2,999,0,nonexistent,10951
cellular,aug,tue,2,3,2,success,30574
cellular,dec,thu,1,999,1,failure,30828
cellular,apr,fri,1,6,3,success,22766
cellular,jul,fri,2,999,0,nonexistent,33747
telephone,may,thu,1,999,0,nonexistent,8749
cellular,jul,fri,4,999,0,nonexistent,20726
telephone,may,tue,2,999,0,nonexistent,18501
telephone,may,mon,3,999,0,nonexistent,33806
telephone,may,wed,1,999,0,nonexistent,27201
cellular,may,fri,1,12,1,success,21539
telephone,may,tue,1,999,0,nonexistent,40561
cellular,may,wed,1,999,0,nonexistent,28214
cellular,may,wed,1,999,0,nonexistent,7488
cellular,may,tue,1,999,0,nonexistent,19043
telephone,may,mon,2,999,0,nonexistent,30286
cellular,aug,tue,3,999,0,nonexistent,38361
cellular,apr,fri,1,999,1,failure,8025
cellular,jul,thu,1,999,0,nonexistent,12606
cellular,may,fri,3,999,0,nonexistent,33676
cellular,nov,tue,1,999,0,nonexistent,36009
cellular,aug,wed,2,999,0,nonexistent,5550
cellular,apr,fri,2,999,0,nonexistent,13317
telephone,nov,fri,1,999,0,nonexistent,11734
telephone,may,mon,1,999,0,nonexistent,17576
cellular,may,tue,1,6,1,success,18379
telephone,may,tue,2,999,0,nonexistent,26764
cellular,jul,tue,1,6,3,success,18474
cellular,may,thu,2,999,0,nonexistent,10361
telephone,may,wed,4,999,0,nonexistent,32857
cellular,jul,wed,1,999,0,nonexistent,1206
cellular,jun,fri,1,3,1,success,11410
cellular,apr,thu,3,999,0,nonexistent,8765
cellular,nov,fri,2,999,0,nonexistent,17341
cellular,may,wed,2,999,1,failure,19450
cellular,may,thu,2,999,0,nonexistent,17064
cellular,aug,thu,1,4,1,success,16227
telephone,may,fri,1,999,0,nonexistent,36226
cellular,apr,tue,1,999,0,nonexistent,22883
cellular,jul,thu,6,999,0,nonexistent,3318
telephone,may,thu,2,999,0,nonexistent,39204
cellular,aug,mon,5,999,0,nonexistent,28081
cellular,jul,mon,2,999,0,nonexistent,858
cellular,jul,thu,14,999,0,nonexistent,34735
telephone,jul,wed,16,999,0,nonexistent,40043
cellular,aug,thu,2,999,0,nonexistent,33412
cellular,aug,wed,2,999,0,nonexistent,5475
cellular,may,tue,1,999,1,failure,37144
cellular,apr,mon,2,999,1,failure,17900
telephone,jun,fri,5,999,0,nonexistent,36597
cellular,may,fri,5,999,0,nonexistent,7023
cellular,aug,fri,2,999,0,nonexistent,25266
telephone,may,mon,4,999,0,nonexistent,36228
telephone,may,mon,9,999,0,nonexistent,34026
cellular,nov,fri,9,999,0,nonexistent,24670
cellular,aug,mon,13,999,0,nonexistent,28002
telephone,may,mon,2,999,0,nonexistent,16166
cellular,apr,fri,4,999,0,nonexistent,16436
telephone,may,fri,2,999,0,nonexistent,40554
telephone,may,wed,2,999,0,nonexistent,26266
cellular,may,thu,1,999,1,failure,21730
cellular,jul,fri,7,999,0,nonexistent,12560
telephone,may,tue,1,999,0,nonexistent,20347
cellular,nov,wed,1,999,0,nonexistent,24961
cellular,may,fri,2,999,0,nonexistent,10315
telephone,may,tue,1,999,0,nonexistent,23033
telephone,may,thu,1,999,0,nonexistent,14589
telephone,jun,mon,1,999,0,nonexistent,32136
cellular,mar,mon,2,999,0,nonexistent,33225
cellular,may,fri,2,999,1,failure,37070
telephone,nov,thu,2,999,0,nonexistent,14335
telephone,may,thu,2,999,0,nonexistent,28035
cellular,jul,mon,2,999,0,nonexistent,1002
telephone,may,fri,4,999,0,nonexistent,35398
cellular,may,tue,1,999,0,nonexistent,37714
telephone,may,thu,5,999,0,nonexistent,36971
cellular,jul,mon,4,999,0,nonexistent,23894
telephone,may,wed,2,999,0,nonexistent,6649
telephone,may,fri,1,999,0,nonexistent,18690
cellular,may,mon,1,999,0,nonexistent,28047
cellular,may,fri,1,999,0,nonexistent,9224
telephone,may,mon,1,2,1,success,28800
cellular,jul,wed,1,999,0,nonexistent,9982
cellular,jul,thu,1,999,0,nonexistent,39749
cellular,mar,mon,2,999,0,nonexistent,3393
telephone,may,tue,2,999,0,nonexistent,31463
cellular,mar,thu,1,999,0,nonexistent,28231
telephone,may,wed,2,999,0,nonexistent,29393
cellular,apr,wed,5,999,0,nonexistent,23217
telephone,apr,thu,1,999,0,nonexistent,2967
telephone,jun,mon,3,999,0,nonexistent,22111
cellular,may,tue,1,999,0,nonexistent,18852
telephone,may,fri,6,999,0,nonexistent,8018
telephone,may,thu,2,999,0,nonexistent,23013
telephone,nov,thu,2,999,0,nonexistent,40168
cellular,apr,fri,2,999,0,nonexistent,33166
cellular,aug,fri,2,999,0,nonexistent,7159
cellular,apr,mon,5,999,1,failure,18937
telephone,may,thu,3,999,0,nonexistent,5079
cellular,jul,fri,1,999,0,nonexistent,14046
telephone,jun,fri,1,999,0,nonexistent,30812
cellular,nov,thu,3,999,0,nonexistent,39935
cellular,may,fri,4,999,0,nonexistent,10447
cellular,jul,thu,1,999,0,nonexistent,34217
cellular,jul,mon,3,999,0,nonexistent,19824
cellular,jul,mon,2,999,0,nonexistent,38555
cellular,apr,fri,1,999,0,nonexistent,22999
cellular,aug,thu,1,999,0,nonexistent,40637
cellular,nov,wed,1,999,0,nonexistent,2946
cellular,aug,thu,3,999,0,nonexistent,6406
telephone,jun,wed,4,999,0,nonexistent,10401
cellular,jul,fri,2,999,0,nonexistent,14193
telephone,may,tue,16,999,0,nonexistent,23302
cellular,aug,fri,1,999,0,nonexistent,32953
cellular,nov,mon,3,999,0,nonexistent,11239
cellular,apr,tue,3,999,0,nonexistent,30798
cellular,aug,tue,1,999,0,nonexistent,13906
cellular,jul,mon,4,999,0,nonexistent,14252
cellular,apr,mon,1,999,0,nonexistent,6758
cellular,aug,thu,1,999,0,nonexistent,21935
cellular,jul,tue,2,999,0,nonexistent,39259
telephone,may,thu,1,999,0,nonexistent,1925
cellular,may,wed,1,999,0,nonexistent,31376
cellular,nov,wed,1,999,0,nonexistent,22908
cellular,mar,tue,1,7,3,failure,6654
cellular,oct,wed,2,999,0,nonexistent,20762
cellular,jul,wed,2,999,0,nonexistent,25313
cellular,may,thu,1,999,0,nonexistent,28338
cellular,jun,mon,1,12,1,success,16120
cellular,aug,thu,2,999,0,nonexistent,36879
cellular,jul,fri,1,999,0,nonexistent,38811
cellular,jul,thu,3,999,0,nonexistent,3053
telephone,may,fri,2,999,0,nonexistent,19071
telephone,may,tue,1,999,0,nonexistent,8461
cellular,mar,wed,1,6,2,success,33564
cellular,may,thu,1,999,1,failure,26672
cellular,jul,mon,3,999,1,failure,39409
telephone,jun,thu,1,999,0,nonexistent,19184
cellular,apr,mon,1,999,0,nonexistent,25421
telephone,oct,wed,1,999,0,nonexistent,3198
cellular,aug,tue,1,999,0,nonexistent,13890
cellular,nov,mon,2,999,0,nonexistent,7346
cellular,apr,thu,2,999,1,failure,30855
telephone,may,tue,1,999,0,nonexistent,33809
cellular,aug,thu,3,999,0,nonexistent,28070
telephone,may,fri,15,999,0,nonexistent,36238
cellular,aug,mon,1,999,0,nonexistent,12564
telephone,jun,mon,3,999,0,nonexistent,10950
cellular,nov,fri,1,999,0,nonexistent,24033
cellular,oct,wed,1,999,1,failure,2551
cellular,nov,fri,6,999,0,nonexistent,12770
cellular,apr,thu,1,999,0,nonexistent,29679
cellular,jul,fri,2,999,0,nonexistent,811
cellular,aug,thu,3,999,0,nonexistent,28236
cellular,jul,fri,1,999,0,nonexistent,34863
cellular,sep,tue,2,999,0,nonexistent,25128
cellular,may,fri,1,999,0,nonexistent,33498
cellular,jul,mon,1,999,0,nonexistent,9305
telephone,jun,thu,2,999,0,nonexistent,2830
cellular,aug,tue,2,999,0,nonexistent,22989
telephone,may,wed,5,999,0,nonexistent,32976
cellular,oct,mon,1,3,1,success,35222
cellular,may,thu,3,999,0,nonexistent,18682
cellular,may,fri,1,999,1,failure,30740
cellular,jun,mon,3,10,3,success,31058
cellular,may,thu,2,999,1,failure,3559
cellular,jun,wed,1,3,2,success,8654
telephone,may,tue,4,999,0,nonexistent,20226
telephone,may,tue,3,999,0,nonexistent,15265
cellular,jul,tue,6,999,0,nonexistent,8854
cellular,may,fri,5,999,0,nonexistent,1267
cellular,jul,fri,3,999,0,nonexistent,19120
cellular,aug,fri,1,999,0,nonexistent,20124
cellular,may,fri,2,999,0,nonexistent,34088
cellular,aug,thu,7,999,0,nonexistent,40422
cellular,aug,mon,2,999,0,nonexistent,32346
telephone,may,wed,1,999,0,nonexistent,20200
cellular,apr,tue,1,12,1,success,7914
telephone,jun,thu,3,999,0,nonexistent,9815
telephone,may,mon,2,999,0,nonexistent,31978
telephone,may,tue,6,999,0,nonexistent,8949
cellular,jun,mon,1,999,1,failure,14587
cellular,oct,fri,1,999,1,failure,14538
telephone,jun,thu,1,999,0,nonexistent,37973
telephone,may,tue,2,999,0,nonexistent,12133
cellular,nov,tue,1,999,0,nonexistent,20797
cellular,aug,wed,6,999,0,nonexistent,33766
telephone,jun,mon,4,999,0,nonexistent,21111
cellular,nov,mon,1,999,0,nonexistent,10648
telephone,oct,fri,1,999,0,nonexistent,25538
telephone,may,wed,2,999,0,nonexistent,25541
telephone,jun,tue,5,999,0,nonexistent,8911
cellular,jul,mon,9,999,0,nonexistent,660
cellular,jul,fri,1,999,0,nonexistent,9376
cellular,nov,wed,3,999,1,failure,36618
telephone,may,mon,2,999,0,nonexistent,26413
telephone,jul,thu,3,999,0,nonexistent,26292
telephone,jun,thu,1,999,0,nonexistent,35291
cellular,apr,mon,1,999,1,failure,11055
telephone,jun,mon,5,999,0,nonexistent,12947
cellular,nov,mon,1,999,0,nonexistent,20785
cellular,mar,tue,1,999,0,nonexistent,23294
cellular,apr,thu,1,999,0,nonexistent,39143
telephone,may,wed,2,999,0,nonexistent,8191
cellular,aug,tue,1,999,0,nonexistent,2765
telephone,may,fri,1,999,0,nonexistent,14943
cellular,nov,wed,4,999,0,nonexistent,2824
telephone,may,mon,3,999,0,nonexistent,21514
cellular,aug,mon,1,6,1,success,11525
telephone,may,thu,4,999,0,nonexistent,17527
cellular,may,thu,1,999,0,nonexistent,365
cellular,aug,thu,3,999,0,nonexistent,4274
cellular,may,tue,2,999,0,nonexistent,35670
telephone,may,fri,1,999,0,nonexistent,32107
cellular,jul,fri,4,999,0,nonexistent,35159
cellular,jun,fri,1,999,0,nonexistent,15036
cellular,aug,thu,1,999,0,nonexistent,1528
cellular,jul,tue,1,999,0,nonexistent,2850
cellular,aug,wed,6,999,0,nonexistent,10442
cellular,jul,fri,1,999,0,nonexistent,21115
telephone,jun,wed,2,999,0,nonexistent,30595
cellular,jul,tue,2,999,0,nonexistent,125
telephone,may,tue,3,999,0,nonexistent,16109
cellular,dec,wed,2,9,1,success,6013
cellular,jun,fri,1,3,1,success,31457
cellular,jul,wed,2,999,0,nonexistent,12289
cellular,jun,tue,2,3,1,success,40763
cellular,apr,fri,1,999,1,failure,40556
telephone,jun,mon,3,999,0,nonexistent,40333
cellular,may,tue,5,999,0,nonexistent,18159
cellular,nov,fri,6,999,0,nonexistent,3150
telephone,may,tue,1,999,0,nonexistent,18973
cellular,aug,thu,1,999,0,nonexistent,2713
cellular,may,mon,1,2,1,success,36466
cellular,may,thu,2,999,1,failure,2733
cellular,may,mon,2,999,0,nonexistent,20743
cellular,nov,thu,4,999,1,failure,12899
cellular,aug,wed,1,999,0,nonexistent,23796
cellular,may,mon,1,999,1,failure,40598
cellular,may,fri,2,999,0,nonexistent,11287
cellular,may,tue,6,999,0,nonexistent,30234
telephone,may,fri,1,999,0,nonexistent,17834
cellular,jul,fri,2,999,0,nonexistent,11227
cellular,may,mon,1,999,2,failure,17671
telephone,mar,tue,1,999,0,nonexistent,19940
telephone,jun,thu,1,999,0,nonexistent,13205
cellular,jul,wed,6,999,0,nonexistent,21598
telephone,may,fri,1,999,0,nonexistent,22080
cellular,jul,mon,2,999,0,nonexistent,18039
cellular,jul,thu,1,999,0,nonexistent,34193
cellular,may,tue,1,999,0,nonexistent,20223
telephone,jun,fri,3,999,0,nonexistent,21659
cellular,jul,wed,3,999,0,nonexistent,34280
telephone,may,thu,1,999,0,nonexistent,28141
cellular,may,fri,2,999,1,failure,7227
cellular,apr,wed,2,999,0,nonexistent,2787
cellular,jul,thu,3,999,0,nonexistent,22263
cellular,aug,wed,1,999,0,nonexistent,7651
cellular,jul,wed,2,999,0,nonexistent,31947
cellular,nov,mon,1,999,0,nonexistent,3302
cellular,aug,tue,1,999,0,nonexistent,1194
cellular,apr,thu,1,999,0,nonexistent,38500
telephone,aug,fri,1,999,0,nonexistent,28540
telephone,may,thu,1,999,0,nonexistent,18413
cellular,nov,thu,1,999,0,nonexistent,8832
cellular,jul,tue,1,999,0,nonexistent,4173
cellular,apr,thu,1,999,0,nonexistent,7732
telephone,jul,tue,1,999,0,nonexistent,34157
cellular,jul,mon,1,999,0,nonexistent,36571
telephone,jun,mon,2,999,0,nonexistent,28676
cellular,jul,thu,3,999,0,nonexistent,35969
telephone,may,thu,1,999,0,nonexistent,36699
cellular,jul,fri,3,999,0,nonexistent,26574
cellular,may,wed,7,999,1,failure,19979
telephone,may,tue,2,999,0,nonexistent,27058
telephone,jun,fri,2,999,0,nonexistent,26012
cellular,may,wed,2,999,0,nonexistent,4650
cellular,jul,mon,3,999,0,nonexistent,5855
cellular,jun,tue,3,999,0,nonexistent,11131
cellular,may,mon,1,999,0,nonexistent,30588
cellular,jul,thu,1,999,0,nonexistent,28603
cellular,jul,thu,5,999,0,nonexistent,26202
cellular,jul,tue,4,999,0,nonexistent,21098
cellular,jul,thu,3,999,0,nonexistent,7092
cellular,may,fri,2,999,0,nonexistent,20021
cellular,jul,mon,3,999,0,nonexistent,8867
cellular,jul,thu,1,999,0,nonexistent,15613
telephone,may,wed,2,999,0,nonexistent,36939
cellular,apr,wed,2,999,0,nonexistent,8040
cellular,apr,thu,3,999,0,nonexistent,32674
cellular,may,thu,3,999,0,nonexistent,11324
telephone,apr,thu,1,999,0,nonexistent,14633
cellular,nov,mon,2,999,0,nonexistent,2410
telephone,jun,thu,1,999,0,nonexistent,4946
telephone,may,tue,2,999,0,nonexistent,24639
telephone,may,thu,1,999,0,nonexistent,28190
cellular,oct,tue,1,999,0,nonexistent,30870
cellular,jul,mon,1,999,0,nonexistent,39195
cellular,jul,mon,3,999,0,nonexistent,1965
cellular,may,thu,3,999,0,nonexistent,19646
cellular,nov,thu,1,999,0,nonexistent,25026
cellular,oct,mon,2,12,2,failure,8132
telephone,may,wed,6,999,0,nonexistent,15576
cellular,apr,mon,5,999,0,nonexistent,10757
cellular,aug,fri,6,999,0,nonexistent,1189
cellular,jul,wed,1,999,0,nonexistent,40280
cellular,jul,fri,2,999,0,nonexistent,32687
telephone,may,tue,2,999,0,nonexistent,9363
cellular,nov,thu,5,9,2,failure,10427
telephone,jun,thu,2,999,0,nonexistent,32771
cellular,aug,tue,2,999,0,nonexistent,32097
telephone,may,fri,4,999,0,nonexistent,24043
telephone,may,wed,2,999,0,nonexistent,20499
cellular,oct,tue,1,999,0,nonexistent,10265
telephone,jul,thu,23,999,0,nonexistent,9192
telephone,may,mon,2,999,0,nonexistent,26096
telephone,jun,thu,2,999,0,nonexistent,11610
cellular,apr,fri,1,999,1,failure,13359
telephone,may,tue,2,999,0,nonexistent,37873
cellular,apr,wed,2,999,1,failure,4571
cellular,may,fri,2,999,0,nonexistent,4052
cellular,may,tue,1,999,1,failure,10418
cellular,jul,mon,2,999,0,nonexistent,7575
cellular,aug,fri,4,999,0,nonexistent,18619
telephone,jul,fri,1,999,0,nonexistent,17304
telephone,may,tue,1,999,0,nonexistent,32222
cellular,apr,thu,1,999,0,nonexistent,11328
telephone,may,tue,2,999,0,nonexistent,19904
cellular,aug,thu,1,999,0,nonexistent,38301
telephone,dec,wed,1,999,0,nonexistent,3992
telephone,may,fri,1,999,0,nonexistent,36354
cellular,aug,tue,3,999,0,nonexistent,37436
cellular,may,fri,1,999,1,failure,24327
cellular,nov,tue,1,7,2,failure,27497
cellular,may,tue,2,999,0,nonexistent,14011
cellular,aug,tue,1,999,0,nonexistent,17068
telephone,jun,fri,2,999,0,nonexistent,24405
cellular,jul,thu,1,999,0,nonexistent,710
cellular,jul,fri,3,999,2,failure,6637
cellular,jul,fri,7,999,0,nonexistent,8616
telephone,jun,tue,2,999,0,nonexistent,31401
cellular,aug,fri,2,999,0,nonexistent,34915
telephone,may,tue,19,999,0,nonexistent,38647
telephone,jun,mon,1,999,0,nonexistent,6580
cellular,apr,wed,1,999,0,nonexistent,32062
telephone,jun,tue,6,999,0,nonexistent,21964
cellular,aug,thu,4,999,0,nonexistent,11207
cellular,may,wed,3,999,0,nonexistent,18016
cellular,sep,tue,1,3,2,success,27574
cellular,jul,fri,3,999,0,nonexistent,39640
cellular,aug,mon,1,999,1,failure,6933
telephone,may,tue,2,999,0,nonexistent,13740
telephone,jun,thu,1,999,0,nonexistent,21929
cellular,aug,tue,2,999,0,nonexistent,34753
cellular,jul,wed,1,999,0,nonexistent,6831
telephone,may,wed,2,999,0,nonexistent,32617
telephone,may,mon,1,999,0,nonexistent,73
cellular,aug,tue,1,999,1,failure,24680
cellular,may,mon,3,999,0,nonexistent,4837
cellular,may,wed,1,999,0,nonexistent,35836
cellular,may,mon,2,999,0,nonexistent,4797
cellular,may,mon,2,999,0,nonexistent,30522
cellular,jul,wed,1,999,0,nonexistent,20495
cellular,nov,tue,1,999,1,failure,32442
telephone,aug,wed,2,6,2,success,22394
telephone,jun,mon,1,999,0,nonexistent,37942
telephone,jul,tue,16,999,0,nonexistent,9442
cellular,aug,thu,1,999,0,nonexistent,8279
cellular,jul,mon,3,999,0,nonexistent,21912
telephone,may,wed,1,999,0,nonexistent,909
telephone,may,tue,2,999,0,nonexistent,33833
cellular,jul,mon,2,999,0,nonexistent,5720
telephone,may,thu,2,999,0,nonexistent,19475
telephone,jul,thu,1,999,0,nonexistent,14524
cellular,jul,wed,1,999,0,nonexistent,37361
telephone,may,mon,1,999,0,nonexistent,1887
telephone,may,tue,2,999,0,nonexistent,6766
telephone,may,mon,2,999,0,nonexistent,4696
telephone,may,wed,1,999,0,nonexistent,39878
telephone,may,tue,2,999,0,nonexistent,32525
cellular,may,wed,4,999,0,nonexistent,38262
cellular,sep,thu,1,3,1,success,963
cellular,nov,fri,1,3,2,success,13091
cellular,may,fri,6,999,0,nonexistent,5755
cellular,aug,thu,1,999,0,nonexistent,19398
telephone,may,wed,2,999,0,nonexistent,2844
telephone,jun,thu,1,999,0,nonexistent,39975
cellular,aug,wed,1,999,0,nonexistent,11362
telephone,jun,tue,6,999,0,nonexistent,17386
cellular,aug,thu,1,999,0,nonexistent,36311
telephone,may,fri,3,999,0,nonexistent,14075
cellular,may,wed,1,3,1,success,15353
cellular,aug,tue,2,999,0,nonexistent,12759
cellular,may,wed,1,999,1,failure,18498
cellular,jul,mon,33,999,0,nonexistent,25074
cellular,may,fri,5,999,0,nonexistent,18157
cellular,jul,wed,4,999,0,nonexistent,9818
cellular,nov,thu,1,999,0,nonexistent,41056
cellular,nov,wed,1,999,0,nonexistent,30507
cellular,jul,thu,1,999,0,nonexistent,41052
cellular,jul,wed,1,999,0,nonexistent,38058
cellular,jul,tue,1,999,0,nonexistent,20156
telephone,may,thu,5,999,0,nonexistent,34825
cellular,jun,thu,2,4,1,success,30650
cellular,may,wed,4,999,0,nonexistent,35760
cellular,mar,tue,1,10,1,success,25096
cellular,dec,wed,3,999,0,nonexistent,35333
cellular,jul,wed,1,999,0,nonexistent,22987
