age,job,marital,education,default,housing,loan,id
35,housemaid,married,university.degree,no,unknown,unknown,40030
32,admin.,married,high.school,no,yes,no,12784
31,admin.,single,university.degree,no,yes,no,17397
54,retired,married,high.school,unknown,yes,no,20121
28,blue-collar,single,basic.4y,no,yes,no,34303
30,admin.,single,university.degree,no,no,no,38136
46,self-employed,single,university.degree,unknown,no,no,23641
26,blue-collar,single,high.school,no,no,yes,8813
37,technician,married,university.degree,no,no,no,5471
55,blue-collar,divorced,basic.9y,no,yes,no,21837
57,retired,single,high.school,no,no,no,8690
31,technician,married,professional.course,no,no,no,12318
59,retired,married,university.degree,unknown,no,no,30401
35,housemaid,married,basic.4y,no,no,no,31158
33,admin.,single,university.degree,no,no,no,29867
53,technician,married,professional.course,no,yes,no,19231
59,retired,married,basic.4y,unknown,yes,no,13508
57,retired,single,high.school,no,yes,yes,7874
36,admin.,single,basic.6y,no,yes,no,1427
48,housemaid,married,basic.4y,unknown,yes,no,38511
26,admin.,married,high.school,no,yes,yes,26597
34,blue-collar,married,basic.9y,no,yes,no,34688
44,self-employed,single,professional.course,no,no,no,23766
54,services,divorced,high.school,unknown,yes,no,7962
32,entrepreneur,married,university.degree,no,no,no,1607
32,services,divorced,high.school,no,no,no,40840
44,technician,married,professional.course,no,yes,no,38430
43,blue-collar,married,basic.9y,unknown,yes,no,5675
29,admin.,single,basic.9y,no,no,no,6433
33,housemaid,married,basic.9y,no,yes,no,9214
34,technician,married,professional.course,no,no,no,31021
42,management,married,university.degree,unknown,yes,no,1659
40,services,divorced,high.school,no,no,no,39774
26,student,single,professional.course,no,yes,no,22709
29,self-employed,married,university.degree,no,yes,yes,5558
36,blue-collar,married,basic.9y,unknown,yes,no,16999
34,admin.,married,university.degree,no,yes,yes,32343
55,admin.,married,basic.4y,no,no,yes,5672
26,services,married,high.school,no,yes,no,16715
42,technician,married,professional.course,unknown,no,no,35135
38,blue-collar,married,basic.6y,no,no,no,9546
51,blue-collar,married,basic.6y,unknown,yes,no,6067
50,services,single,basic.6y,unknown,no,no,30093
32,services,married,basic.6y,unknown,yes,no,19031
38,admin.,married,university.degree,no,yes,no,24617
34,blue-collar,married,basic.4y,no,yes,no,36825
24,technician,single,high.school,no,yes,no,28662
52,self-employed,married,basic.4y,unknown,yes,no,33513
37,blue-collar,married,basic.9y,no,no,no,4422
38,services,single,high.school,unknown,no,no,19018
39,blue-collar,married,basic.4y,unknown,no,no,12666
80,retired,divorced,basic.4y,no,yes,no,37036
35,retired,married,professional.course,no,no,no,36638
41,unemployed,divorced,professional.course,no,unknown,unknown,26978
26,blue-collar,married,basic.9y,no,yes,no,36243
36,housemaid,divorced,basic.4y,no,no,no,9759
44,admin.,married,university.degree,no,no,no,25457
44,admin.,single,professional.course,unknown,yes,no,7572
32,blue-collar,married,basic.6y,unknown,yes,no,32186
45,technician,married,professional.course,no,yes,no,3511
38,technician,single,university.degree,no,yes,yes,16114
30,self-employed,single,high.school,no,no,no,21831
28,housemaid,single,basic.6y,no,no,no,39122
42,management,divorced,university.degree,unknown,yes,no,2059
39,management,married,university.degree,no,unknown,unknown,30778
28,self-employed,single,university.degree,no,no,no,21105
37,admin.,married,high.school,no,no,no,38800
50,blue-collar,married,basic.9y,no,yes,yes,29922
31,blue-collar,married,basic.9y,no,no,no,3351
34,blue-collar,married,basic.6y,unknown,yes,no,35533
36,technician,single,high.school,no,yes,no,11953
37,services,married,high.school,no,yes,no,21265
45,housemaid,married,basic.4y,no,no,no,40121
42,blue-collar,married,basic.4y,no,yes,no,816
38,technician,single,professional.course,no,unknown,unknown,20428
40,blue-collar,married,basic.6y,unknown,yes,no,10281
49,blue-collar,married,basic.6y,unknown,yes,no,18646
48,admin.,married,unknown,no,no,no,233
30,technician,single,university.degree,no,no,no,10578
56,technician,married,basic.4y,no,yes,no,6256
32,technician,single,university.degree,no,yes,no,25189
51,technician,married,high.school,no,no,no,17443
43,blue-collar,married,basic.4y,unknown,no,no,23606
55,housemaid,married,professional.course,no,no,no,26055
40,technician,single,university.degree,no,yes,no,40981
31,blue-collar,single,high.school,no,yes,yes,31580
62,entrepreneur,married,basic.9y,no,yes,no,29868
50,management,married,basic.9y,no,no,no,1824
31,self-employed,married,university.degree,no,no,yes,34109
33,admin.,single,university.degree,no,yes,no,33173
41,services,single,high.school,no,no,no,10691
30,admin.,single,high.school,unknown,no,no,8472
29,admin.,single,university.degree,no,yes,yes,40693
45,blue-collar,married,basic.9y,unknown,unknown,unknown,10163
42,housemaid,married,basic.4y,no,yes,no,13231
42,services,married,basic.6y,no,no,no,38749
47,blue-collar,married,basic.4y,no,no,no,34449
32,services,single,professional.course,no,yes,no,18175
48,management,married,university.degree,no,no,no,10804
34,self-employed,single,university.degree,no,yes,yes,31610
37,entrepreneur,divorced,university.degree,no,yes,no,9735
70,retired,married,unknown,no,yes,no,15583
51,blue-collar,married,basic.4y,unknown,yes,yes,15333
43,management,married,university.degree,no,no,no,19937
59,retired,divorced,basic.4y,unknown,no,no,23558
26,services,single,basic.9y,no,no,no,6836
35,management,married,university.degree,no,unknown,unknown,28450
38,technician,single,professional.course,unknown,yes,no,12816
86,retired,single,basic.9y,unknown,no,no,18257
33,admin.,single,high.school,no,no,no,18868
28,blue-collar,married,basic.9y,no,yes,no,13634
35,admin.,single,university.degree,no,no,no,36534
49,entrepreneur,married,university.degree,no,no,no,30773
39,management,married,university.degree,no,yes,no,28563
42,blue-collar,married,basic.6y,no,no,yes,39578
37,self-employed,married,professional.course,no,yes,no,10394
34,blue-collar,married,basic.9y,unknown,no,no,27074
36,admin.,married,basic.9y,no,no,no,26604
30,blue-collar,married,basic.6y,no,yes,no,21998
39,blue-collar,married,basic.6y,no,yes,no,31092
35,admin.,single,university.degree,no,yes,no,27314
30,self-employed,single,university.degree,no,no,no,8776
55,retired,married,high.school,no,no,no,24450
48,management,married,university.degree,no,yes,yes,5605
37,self-employed,divorced,university.degree,no,yes,yes,31419
36,self-employed,married,university.degree,no,yes,no,7589
30,services,single,high.school,no,yes,yes,32922
57,self-employed,married,university.degree,unknown,no,no,34552
29,services,single,university.degree,no,no,no,19246
54,management,married,basic.6y,no,yes,no,32688
52,admin.,married,university.degree,no,yes,no,37356
53,blue-collar,married,basic.4y,unknown,yes,no,37850
36,technician,married,professional.course,no,no,no,11627
55,management,married,unknown,unknown,yes,no,22002
34,technician,married,professional.course,no,no,no,32493
30,admin.,single,university.degree,no,no,no,27756
30,blue-collar,single,unknown,no,no,no,16989
31,blue-collar,single,basic.9y,no,yes,no,7504
40,blue-collar,married,basic.9y,unknown,no,no,26735
37,technician,married,high.school,unknown,yes,yes,25493
59,retired,married,unknown,no,no,no,2537
33,admin.,married,university.degree,no,yes,no,35527
35,admin.,married,high.school,no,no,no,36379
53,admin.,single,university.degree,no,no,no,3989
53,services,married,high.school,no,no,yes,3630
29,technician,single,basic.9y,no,unknown,unknown,26955
60,admin.,married,university.degree,unknown,no,no,34621
43,admin.,married,university.degree,unknown,unknown,unknown,16241
32,technician,single,professional.course,no,no,no,31797
36,services,married,high.school,unknown,no,no,24723
36,blue-collar,married,basic.6y,no,yes,no,7838
30,blue-collar,married,basic.9y,no,no,no,34009
29,blue-collar,married,basic.9y,no,no,no,21243
40,admin.,single,high.school,no,yes,no,38802
31,admin.,married,university.degree,no,no,no,36187
48,blue-collar,married,basic.6y,no,no,no,21915
42,admin.,divorced,university.degree,no,yes,no,3889
39,technician,married,professional.course,no,yes,no,31135
56,blue-collar,divorced,basic.4y,no,no,no,28626
29,admin.,married,high.school,no,yes,no,34486
41,unemployed,married,professional.course,no,yes,no,14686
56,services,married,high.school,unknown,no,no,37142
32,admin.,divorced,high.school,no,no,no,22733
58,retired,married,basic.4y,no,yes,no,8326
19,student,single,basic.9y,unknown,yes,no,8759
33,management,single,university.degree,no,yes,yes,24571
51,admin.,married,university.degree,no,no,no,15696
44,management,married,university.degree,no,no,no,9743
28,admin.,single,high.school,no,yes,no,4565
32,self-employed,single,university.degree,no,yes,no,21382
49,technician,married,university.degree,no,yes,no,18880
49,blue-collar,married,basic.4y,no,yes,no,31224
42,technician,married,high.school,no,no,no,27308
31,blue-collar,married,basic.9y,no,unknown,unknown,28311
37,self-employed,married,university.degree,no,yes,yes,22562
42,blue-collar,married,basic.4y,no,yes,no,16619
25,student,single,unknown,unknown,yes,no,4382
33,technician,single,university.degree,no,no,no,6631
24,blue-collar,single,basic.4y,no,no,no,8688
41,blue-collar,married,high.school,no,no,no,27874
57,admin.,married,university.degree,unknown,no,no,24632
60,blue-collar,married,basic.4y,unknown,yes,no,1287
31,technician,divorced,professional.course,no,yes,yes,3272
37,blue-collar,married,professional.course,no,no,no,4630
35,blue-collar,married,basic.4y,no,no,no,756
32,technician,single,university.degree,no,yes,no,7177
31,admin.,married,high.school,unknown,no,no,3346
34,admin.,married,high.school,unknown,yes,no,38083
46,admin.,single,university.degree,no,no,yes,27186
32,admin.,married,professional.course,no,yes,no,4992
42,services,married,professional.course,no,no,no,8394
30,blue-collar,married,basic.6y,no,yes,yes,10198
37,housemaid,single,university.degree,no,yes,no,28941
55,blue-collar,married,basic.4y,no,no,no,3259
32,technician,married,high.school,no,yes,no,2406
43,blue-collar,married,basic.9y,no,no,no,7058
40,entrepreneur,married,basic.4y,unknown,yes,no,33208
47,blue-collar,divorced,basic.4y,no,yes,yes,13700
39,technician,married,university.degree,no,yes,no,8484
38,technician,divorced,professional.course,no,yes,no,9148
24,services,single,high.school,no,no,no,37486
26,blue-collar,married,basic.9y,no,yes,yes,22155
41,blue-collar,divorced,basic.4y,unknown,yes,no,23181
33,admin.,married,high.school,no,no,no,31144
36,admin.,divorced,high.school,no,yes,no,12574
39,services,married,basic.9y,no,no,no,24355
46,blue-collar,married,high.school,unknown,yes,no,6551
33,self-employed,married,university.degree,no,no,no,19257
53,retired,divorced,basic.4y,no,no,no,21899
39,blue-collar,married,basic.6y,no,no,no,8273
33,blue-collar,single,basic.6y,no,unknown,unknown,27862
54,management,married,university.degree,no,yes,no,30748
47,services,married,high.school,no,yes,no,26348
41,technician,divorced,professional.course,no,no,no,32689
43,blue-collar,married,high.school,unknown,no,yes,8126
30,admin.,married,university.degree,no,no,no,36938
41,technician,married,professional.course,no,no,no,8522
27,blue-collar,single,basic.9y,no,no,no,2681
32,admin.,single,university.degree,no,yes,no,15714
46,services,married,high.school,no,no,no,16093
44,blue-collar,married,basic.6y,unknown,no,no,37575
24,blue-collar,married,basic.9y,no,no,no,8747
57,retired,single,professional.course,no,yes,no,27961
31,blue-collar,married,unknown,unknown,no,no,16507
38,blue-collar,married,basic.9y,no,yes,no,15441
29,entrepreneur,married,university.degree,no,no,no,37060
39,blue-collar,divorced,basic.9y,no,no,no,17142
25,services,single,professional.course,no,yes,no,2501
50,retired,single,university.degree,no,yes,no,24288
50,blue-collar,married,basic.4y,no,yes,no,888
43,services,divorced,high.school,unknown,no,no,28202
36,technician,divorced,professional.course,no,yes,no,29834
36,blue-collar,married,unknown,unknown,yes,no,17255
33,services,single,basic.6y,no,unknown,unknown,21024
30,technician,single,professional.course,no,yes,no,23512
28,unemployed,single,basic.4y,no,yes,no,11757
56,retired,married,professional.course,unknown,no,no,4362
29,self-employed,single,university.degree,no,yes,no,35556
51,blue-collar,divorced,basic.9y,no,no,no,6724
55,technician,divorced,professional.course,no,no,no,17274
38,technician,married,university.degree,no,yes,no,23175
46,blue-collar,married,basic.9y,no,yes,yes,38207
37,blue-collar,married,professional.course,no,no,yes,14792
46,housemaid,married,basic.4y,no,no,no,11344
36,admin.,married,university.degree,no,yes,no,15656
40,blue-collar,married,basic.4y,unknown,no,yes,21154
63,retired,married,unknown,no,yes,yes,37040
28,admin.,single,high.school,no,yes,no,7673
39,blue-collar,single,basic.6y,unknown,no,no,34948
46,entrepreneur,married,university.degree,unknown,no,yes,29041
21,student,single,high.school,no,yes,no,20296
39,services,married,high.school,no,no,no,23051
59,blue-collar,married,basic.4y,no,yes,no,1627
46,technician,divorced,basic.4y,unknown,yes,no,26171
30,blue-collar,married,basic.9y,no,yes,no,30661
58,management,married,university.degree,no,no,no,23215
38,admin.,married,unknown,no,yes,no,21949
58,admin.,divorced,university.degree,no,yes,no,13915
42,blue-collar,married,basic.4y,no,yes,no,20348
35,blue-collar,married,basic.6y,no,no,no,3936
45,management,married,university.degree,no,yes,no,24538
43,admin.,married,university.degree,no,yes,no,16251
30,admin.,married,university.degree,no,yes,yes,24944
35,blue-collar,married,basic.6y,unknown,no,no,2683
55,services,married,basic.9y,no,no,no,8085
52,management,divorced,university.degree,no,no,no,25261
32,housemaid,married,basic.4y,no,yes,no,6560
32,admin.,married,university.degree,no,no,no,19504
35,technician,single,professional.course,no,yes,no,27994
35,admin.,married,university.degree,no,no,no,8915
29,admin.,single,university.degree,no,no,no,35046
27,student,married,high.school,no,yes,no,35304
24,services,single,high.school,no,no,no,9989
45,blue-collar,divorced,basic.4y,no,no,no,30838
55,blue-collar,married,basic.6y,no,yes,yes,4444
30,admin.,single,university.degree,no,yes,no,35506
69,retired,married,professional.course,no,no,yes,16495
31,services,single,high.school,no,yes,no,15221
35,admin.,married,university.degree,no,no,no,11376
63,retired,married,professional.course,no,no,no,25526
31,admin.,single,basic.9y,no,no,no,36545
44,admin.,divorced,high.school,no,yes,no,11599
36,technician,married,high.school,unknown,yes,no,10223
54,technician,divorced,high.school,no,no,no,36265
57,admin.,married,high.school,no,yes,no,27718
60,admin.,married,basic.9y,no,no,no,39075
33,technician,divorced,professional.course,no,yes,no,30825
55,retired,married,high.school,no,yes,no,4761
54,retired,divorced,basic.4y,unknown,yes,no,19221
40,technician,married,professional.course,no,no,no,27331
29,management,single,basic.9y,no,yes,no,24699
29,management,single,university.degree,no,yes,no,17777
39,admin.,married,university.degree,no,yes,yes,31941
37,blue-collar,married,basic.4y,no,no,no,10108
32,self-employed,divorced,university.degree,no,no,yes,27063
29,admin.,married,high.school,no,no,no,38280
30,blue-collar,married,basic.9y,no,yes,no,27244
42,services,married,high.school,unknown,no,yes,21719
47,entrepreneur,divorced,high.school,no,no,no,13273
49,blue-collar,married,basic.9y,unknown,no,yes,31322
39,blue-collar,single,basic.9y,no,yes,yes,36516
40,self-employed,married,basic.9y,no,no,no,23257
42,admin.,single,basic.9y,unknown,no,no,12900
29,blue-collar,single,high.school,no,yes,yes,29042
26,admin.,single,high.school,no,yes,no,31050
44,technician,divorced,professional.course,no,yes,yes,29254
37,technician,married,high.school,no,yes,no,28399
30,admin.,married,university.degree,no,yes,no,24399
56,blue-collar,married,basic.9y,no,yes,no,26364
48,blue-collar,married,professional.course,no,no,no,23019
38,admin.,married,basic.9y,no,yes,no,13032
55,entrepreneur,married,university.degree,no,no,no,35786
29,blue-collar,single,basic.9y,no,unknown,unknown,40027
59,retired,married,basic.6y,no,no,no,37557
31,admin.,married,high.school,no,no,no,3596
48,admin.,divorced,high.school,unknown,no,no,22065
58,admin.,married,basic.9y,unknown,no,no,20820
30,services,married,high.school,no,yes,no,19240
28,admin.,single,university.degree,no,yes,no,23326
51,blue-collar,married,basic.4y,no,yes,no,38671
45,blue-collar,married,basic.9y,no,yes,no,29284
39,entrepreneur,married,basic.6y,unknown,no,no,34421
54,blue-collar,married,basic.6y,unknown,yes,no,466
34,technician,single,professional.course,unknown,yes,no,35336
30,technician,married,professional.course,no,yes,no,3230
59,admin.,divorced,professional.course,no,no,no,29094
28,blue-collar,married,basic.6y,unknown,no,no,37699
30,technician,single,university.degree,unknown,yes,no,686
24,admin.,single,professional.course,no,yes,no,5845
47,services,married,high.school,unknown,no,no,6505
25,blue-collar,single,basic.6y,no,no,yes,24784
31,technician,single,professional.course,no,no,no,6912
50,blue-collar,married,university.degree,unknown,no,no,12195
41,blue-collar,married,basic.9y,no,no,yes,37672
31,admin.,single,basic.9y,no,yes,yes,28024
33,admin.,married,university.degree,no,no,no,7966
46,blue-collar,single,basic.4y,no,yes,yes,17078
58,management,married,university.degree,no,no,no,7559
32,technician,single,professional.course,no,no,no,38675
48,admin.,divorced,high.school,no,yes,no,2613
30,admin.,married,university.degree,no,no,no,37496
48,blue-collar,married,basic.6y,no,yes,no,6847
57,retired,married,professional.course,no,yes,no,18385
55,services,married,high.school,unknown,no,no,24769
30,admin.,single,basic.9y,no,no,no,26894
29,admin.,single,university.degree,no,yes,no,30775
27,admin.,divorced,high.school,no,yes,no,6818
32,services,married,high.school,no,yes,no,18793
57,self-employed,married,basic.4y,no,yes,yes,6375
52,services,divorced,basic.6y,no,yes,no,21965
48,entrepreneur,married,university.degree,no,no,no,9471
45,technician,divorced,professional.course,unknown,yes,yes,1669
31,admin.,married,high.school,no,no,no,7891
40,blue-collar,married,basic.9y,unknown,no,no,17864
39,blue-collar,married,professional.course,no,yes,no,27443
32,technician,single,high.school,no,yes,no,9055
32,technician,married,university.degree,no,yes,no,33131
40,technician,single,professional.course,unknown,yes,no,3368
39,admin.,divorced,professional.course,no,yes,yes,37544
32,admin.,married,university.degree,no,no,no,40474
39,self-employed,divorced,high.school,no,no,no,20598
55,blue-collar,married,basic.9y,no,no,no,36885
26,student,single,university.degree,no,no,yes,12750
49,unknown,married,high.school,unknown,yes,no,3203
50,services,single,high.school,no,yes,no,33174
34,admin.,married,university.degree,no,yes,no,33201
51,blue-collar,married,basic.9y,unknown,no,no,31506
42,technician,single,high.school,no,yes,no,531
31,services,married,high.school,unknown,yes,no,7655
43,technician,married,professional.course,no,no,no,15685
38,admin.,married,university.degree,no,yes,no,37345
41,self-employed,married,university.degree,no,yes,yes,15334
42,blue-collar,married,basic.6y,unknown,no,no,20323
34,services,single,high.school,no,no,yes,5070
42,entrepreneur,married,basic.4y,unknown,yes,no,4671
58,retired,married,high.school,no,yes,no,9455
49,technician,married,professional.course,no,no,no,29057
29,technician,married,professional.course,no,yes,no,18834
43,blue-collar,married,basic.6y,no,yes,no,26470
38,admin.,single,university.degree,no,yes,yes,11868
47,services,divorced,high.school,no,yes,no,35692
47,blue-collar,married,basic.6y,no,no,no,39212
29,entrepreneur,married,basic.6y,no,yes,no,11519
30,self-employed,married,university.degree,no,yes,no,2095
27,blue-collar,single,basic.9y,unknown,yes,yes,8234
52,admin.,married,professional.course,no,yes,yes,36768
52,blue-collar,married,basic.4y,unknown,no,no,17264
32,technician,married,professional.course,no,no,no,9889
25,student,single,high.school,no,no,no,27678
26,services,married,high.school,no,yes,yes,15677
44,admin.,married,high.school,no,yes,no,23777
44,blue-collar,married,basic.9y,no,no,no,20415
31,blue-collar,single,basic.4y,no,yes,no,608
38,unknown,married,basic.6y,no,no,no,25201
38,technician,single,professional.course,no,no,no,30656
59,retired,married,high.school,unknown,no,yes,41183
39,services,married,unknown,unknown,unknown,unknown,3179
50,blue-collar,married,basic.6y,unknown,yes,yes,10796
36,entrepreneur,married,basic.6y,no,yes,no,33528
32,admin.,single,university.degree,no,yes,no,31748
28,services,married,high.school,no,yes,yes,3152
58,blue-collar,married,basic.9y,no,no,no,12662
44,services,divorced,high.school,no,yes,yes,35002
36,admin.,divorced,high.school,no,yes,no,17147
57,retired,single,high.school,no,no,no,527
52,services,married,basic.6y,no,no,yes,10464
52,admin.,divorced,university.degree,unknown,yes,no,26829
52,technician,married,professional.course,no,yes,no,31751
44,housemaid,married,basic.4y,no,yes,no,22073
29,blue-collar,single,basic.6y,no,no,no,34277
38,entrepreneur,married,professional.course,no,yes,no,14272
46,blue-collar,married,basic.6y,no,yes,yes,40780
44,admin.,divorced,high.school,no,yes,no,5434
53,admin.,married,basic.9y,no,yes,yes,34052
43,technician,married,university.degree,no,yes,no,11825
56,entrepreneur,married,university.degree,no,yes,no,32352
35,blue-collar,single,high.school,no,yes,yes,32830
26,student,single,high.school,no,yes,no,4435
36,admin.,married,high.school,unknown,yes,no,37008
45,unemployed,married,high.school,no,no,no,17717
43,admin.,married,university.degree,no,no,no,35654
73,retired,married,university.degree,no,yes,no,32524
31,management,married,university.degree,no,no,no,23794
70,retired,married,unknown,no,yes,yes,26510
57,management,married,basic.4y,no,yes,no,14762
27,services,single,basic.9y,no,no,no,18529
35,student,single,university.degree,unknown,no,no,21338
49,admin.,divorced,university.degree,no,no,no,29882
60,retired,divorced,university.degree,unknown,no,no,28587
32,technician,single,university.degree,no,yes,no,17486
30,technician,single,professional.course,no,yes,no,23307
50,management,married,university.degree,no,yes,no,5405
51,entrepreneur,married,basic.6y,unknown,yes,no,1294
46,admin.,married,high.school,no,no,yes,10824
36,blue-collar,single,basic.9y,unknown,no,no,22191
59,retired,married,professional.course,no,no,no,33515
29,admin.,single,university.degree,no,no,no,40543
32,admin.,single,university.degree,unknown,no,no,28109
31,technician,single,university.degree,no,yes,no,915
26,housemaid,married,university.degree,no,no,no,10982
28,admin.,single,university.degree,no,no,no,11679
50,management,married,university.degree,no,yes,no,798
57,blue-collar,married,basic.9y,unknown,yes,no,30960
48,technician,divorced,university.degree,no,yes,yes,18540
40,admin.,married,high.school,no,yes,yes,28837
26,admin.,single,university.degree,no,yes,yes,9643
29,blue-collar,married,basic.4y,no,yes,yes,16800
35,technician,married,professional.course,no,yes,no,39811
36,management,married,basic.6y,unknown,yes,no,16696
75,retired,divorced,basic.4y,no,yes,yes,20088
43,entrepreneur,married,basic.4y,no,yes,no,23142
33,technician,married,university.degree,no,yes,no,31904
33,blue-collar,single,basic.9y,no,yes,yes,8268
47,management,married,university.degree,no,yes,no,22384
37,admin.,married,high.school,no,no,no,15051
37,admin.,married,university.degree,no,yes,no,33597
45,blue-collar,married,basic.6y,unknown,yes,no,2271
27,admin.,single,university.degree,no,no,no,22321
44,technician,married,professional.course,unknown,unknown,unknown,19218
40,blue-collar,single,basic.9y,no,yes,no,37452
38,admin.,divorced,university.degree,no,no,no,3542
26,admin.,single,university.degree,no,no,no,33118
40,blue-collar,married,basic.4y,no,no,no,31806
31,technician,single,university.degree,no,yes,no,16494
34,admin.,married,university.degree,no,yes,yes,21336
42,technician,single,university.degree,no,no,no,36760
53,blue-collar,married,basic.4y,unknown,yes,no,4073
37,blue-collar,married,basic.6y,no,yes,yes,15218
53,admin.,married,university.degree,no,yes,yes,25202
57,admin.,single,high.school,no,yes,no,21140
29,admin.,married,high.school,no,no,no,17287
33,admin.,single,high.school,no,yes,no,13695
40,technician,married,professional.course,unknown,no,no,4742
36,entrepreneur,single,university.degree,no,yes,yes,38443
51,entrepreneur,married,basic.9y,no,no,no,33945
30,technician,divorced,professional.course,unknown,yes,no,38086
39,management,single,university.degree,no,yes,no,19376
30,admin.,single,university.degree,no,yes,no,32908
40,admin.,single,high.school,no,no,yes,512
29,services,single,basic.4y,no,yes,no,33603
50,technician,married,professional.course,no,no,no,8473
34,admin.,single,university.degree,no,no,no,1248
41,technician,married,professional.course,no,yes,yes,4834
37,blue-collar,married,professional.course,no,yes,no,11857
39,admin.,married,university.degree,no,yes,no,33347
45,unemployed,married,basic.9y,no,no,no,4044
38,technician,single,professional.course,unknown,unknown,unknown,23411
38,self-employed,married,basic.9y,no,no,no,6789
36,blue-collar,married,basic.4y,no,no,no,14015
46,blue-collar,divorced,basic.9y,unknown,no,no,18696
51,technician,married,high.school,no,yes,no,26387
56,blue-collar,married,basic.9y,unknown,no,no,29929
49,blue-collar,married,basic.4y,unknown,yes,no,26822
39,management,single,university.degree,no,no,no,22498
39,services,married,high.school,no,no,yes,40557
45,blue-collar,divorced,basic.4y,unknown,no,no,26017
51,unemployed,married,basic.9y,unknown,no,no,36795
54,retired,married,high.school,unknown,yes,no,27372
35,blue-collar,married,basic.6y,unknown,no,yes,33821
41,services,married,high.school,no,no,no,27501
71,retired,married,basic.4y,no,no,no,1523
41,admin.,single,high.school,no,no,no,33396
58,blue-collar,married,high.school,unknown,no,no,27905
28,admin.,single,university.degree,no,no,no,7795
55,retired,divorced,high.school,no,yes,no,22800
31,entrepreneur,divorced,high.school,no,yes,no,24597
35,admin.,single,university.degree,no,yes,no,37931
46,self-employed,married,high.school,unknown,yes,no,32586
41,services,married,high.school,no,yes,no,19918
31,services,single,high.school,unknown,no,no,26203
38,services,married,high.school,no,yes,no,17746
40,blue-collar,married,basic.9y,unknown,yes,yes,2861
48,blue-collar,single,basic.4y,no,yes,no,11961
34,unknown,single,university.degree,no,yes,no,34512
37,blue-collar,single,high.school,no,yes,no,14872
44,blue-collar,divorced,basic.6y,unknown,yes,no,6317
56,unknown,married,basic.4y,no,yes,no,36473
34,blue-collar,married,basic.9y,no,yes,no,10854
44,self-employed,divorced,high.school,no,yes,no,32038
30,technician,single,high.school,no,yes,no,8558
40,housemaid,single,university.degree,no,yes,no,4237
42,technician,married,professional.course,unknown,yes,no,26548
45,admin.,married,high.school,no,yes,no,433
27,unemployed,single,university.degree,no,no,no,34229
44,admin.,married,unknown,no,no,no,10749
54,admin.,married,university.degree,no,yes,no,1871
33,technician,married,professional.course,no,yes,no,30721
40,blue-collar,married,basic.6y,no,yes,yes,33139
28,self-employed,married,basic.9y,no,yes,no,41130
31,entrepreneur,single,university.degree,no,yes,no,33884
37,admin.,married,high.school,no,yes,no,32581
34,services,married,high.school,no,no,no,27293
36,admin.,married,high.school,no,no,no,10979
42,management,married,university.degree,no,no,yes,36621
39,blue-collar,married,basic.6y,no,no,yes,35407
52,blue-collar,married,basic.4y,unknown,no,no,36012
27,blue-collar,single,basic.6y,no,yes,yes,26704
32,housemaid,married,basic.4y,no,no,no,22995
44,services,divorced,high.school,no,no,no,30770
27,technician,single,professional.course,no,no,no,23241
34,services,married,high.school,no,no,no,10660
40,blue-collar,married,basic.9y,no,yes,yes,3959
56,admin.,married,basic.4y,no,yes,no,37494
30,technician,single,professional.course,no,yes,no,34861
51,blue-collar,married,basic.9y,no,no,no,16831
71,retired,married,professional.course,no,yes,no,14862
47,self-employed,married,university.degree,no,no,no,39765
35,admin.,married,university.degree,no,no,no,6147
29,technician,married,professional.course,no,no,no,18397
25,blue-collar,single,basic.9y,no,yes,no,29093
67,housemaid,divorced,professional.course,no,yes,no,37337
39,services,single,high.school,no,yes,no,13542
55,technician,single,university.degree,unknown,yes,yes,37159
32,self-employed,married,basic.9y,no,no,no,2093
31,blue-collar,married,basic.9y,no,no,no,7259
27,admin.,single,university.degree,no,yes,no,13967
29,technician,married,professional.course,no,no,yes,13376
36,admin.,married,university.degree,no,no,yes,33504
48,technician,divorced,university.degree,no,yes,no,66
56,entrepreneur,married,unknown,unknown,no,no,34933
69,retired,divorced,university.degree,no,yes,no,4235
33,management,married,professional.course,no,no,no,25037
27,admin.,single,high.school,no,no,no,12421
58,admin.,married,university.degree,no,unknown,unknown,11426
30,technician,single,professional.course,no,no,no,5748
44,entrepreneur,married,professional.course,no,yes,no,37456
58,technician,divorced,university.degree,no,no,no,27318
30,admin.,single,high.school,no,no,no,29906
31,services,single,high.school,no,yes,no,7104
51,blue-collar,married,basic.4y,no,yes,yes,20576
29,technician,single,high.school,no,yes,no,37108
29,services,divorced,high.school,no,no,no,30790
32,admin.,single,university.degree,no,no,no,37015
40,services,married,basic.6y,unknown,no,no,12207
29,technician,married,professional.course,no,yes,no,8698
44,blue-collar,married,basic.4y,no,yes,yes,22087
38,blue-collar,married,basic.4y,unknown,yes,no,30411
53,technician,married,unknown,no,no,no,1
38,admin.,single,university.degree,unknown,no,no,2583
33,admin.,single,university.degree,no,yes,no,13513
29,technician,single,high.school,no,yes,no,9206
29,admin.,married,university.degree,no,no,yes,20716
29,student,married,high.school,unknown,no,no,37773
51,admin.,married,basic.6y,unknown,no,no,17750
35,admin.,single,university.degree,no,yes,no,31011
40,admin.,married,university.degree,no,yes,no,33179
33,services,single,basic.6y,unknown,no,no,13580
46,housemaid,married,basic.4y,no,unknown,unknown,21035
55,admin.,divorced,university.degree,no,yes,no,25494
27,technician,single,professional.course,no,no,no,860
