age,job,marital,education,default,housing,loan,id
35,housemaid,married,basic.9y,no,no,no,31447
37,services,married,high.school,no,yes,no,22207
58,self-employed,married,basic.9y,no,no,no,40539
47,management,married,university.degree,no,no,no,17358
31,services,single,university.degree,no,yes,no,25331
37,blue-collar,married,basic.4y,no,no,no,39169
53,technician,married,professional.course,no,yes,no,33107
41,technician,divorced,professional.course,no,yes,no,30194
47,admin.,married,professional.course,no,no,no,6321
45,management,married,university.degree,no,no,no,23556
30,technician,single,university.degree,no,no,no,29097
47,management,married,basic.9y,no,no,no,38907
44,blue-collar,married,basic.9y,no,no,no,6921
33,admin.,single,university.degree,no,yes,yes,23928
45,unemployed,divorced,basic.4y,no,no,yes,31948
46,services,divorced,basic.9y,no,yes,no,28922
33,technician,single,professional.course,no,no,no,21006
43,management,married,university.degree,no,yes,no,30186
39,self-employed,married,university.degree,unknown,yes,no,39693
27,admin.,single,university.degree,no,no,yes,13008
30,blue-collar,single,basic.9y,no,yes,yes,39597
38,admin.,married,university.degree,no,no,yes,19826
51,retired,married,basic.9y,no,no,no,8004
45,unknown,unknown,unknown,no,yes,no,25896
35,management,single,university.degree,no,yes,yes,34663
36,management,single,university.degree,no,yes,no,22649
31,services,married,high.school,no,yes,no,12382
57,services,married,high.school,no,yes,no,19222
35,services,single,professional.course,unknown,yes,no,14147
47,technician,divorced,professional.course,no,no,yes,12855
36,technician,divorced,professional.course,no,yes,no,17521
56,technician,single,professional.course,no,yes,no,35644
36,admin.,married,university.degree,no,yes,no,6664
35,technician,married,university.degree,no,yes,no,11628
39,management,married,university.degree,no,yes,no,7679
29,technician,single,professional.course,no,yes,yes,5151
51,technician,married,professional.course,no,no,yes,7682
26,admin.,married,high.school,no,yes,yes,34852
31,technician,single,professional.course,no,no,no,10367
57,retired,married,professional.course,no,unknown,unknown,13240
30,admin.,married,university.degree,no,no,no,22669
31,admin.,divorced,university.degree,no,yes,no,12913
58,retired,married,university.degree,no,no,yes,31326
43,management,married,university.degree,no,yes,no,15157
32,admin.,divorced,university.degree,unknown,yes,no,36202
32,technician,single,professional.course,no,no,no,24401
28,admin.,single,university.degree,no,no,no,6181
32,admin.,single,university.degree,no,no,no,2584
56,services,married,high.school,no,yes,no,28678
55,blue-collar,married,basic.4y,no,no,no,1175
35,admin.,married,basic.9y,no,no,yes,34008
32,technician,single,university.degree,no,no,no,21361
21,services,single,high.school,no,yes,no,31839
49,technician,married,high.school,no,yes,no,34141
36,blue-collar,married,basic.6y,unknown,no,no,36236
35,technician,married,university.degree,no,yes,no,4531
41,admin.,married,university.degree,no,no,no,20270
45,admin.,married,university.degree,unknown,yes,no,11037
25,blue-collar,single,basic.9y,no,yes,no,17946
37,blue-collar,married,high.school,no,no,no,35341
42,admin.,divorced,university.degree,no,yes,no,18511
38,technician,single,university.degree,no,yes,no,7352
36,blue-collar,married,basic.4y,unknown,no,no,11492
41,technician,single,professional.course,no,yes,no,3924
35,technician,single,university.degree,no,no,no,34027
37,admin.,married,basic.9y,no,no,no,32996
43,admin.,divorced,high.school,no,unknown,unknown,17278
28,technician,single,professional.course,no,yes,no,19921
39,management,divorced,university.degree,no,yes,no,35957
45,blue-collar,married,unknown,unknown,no,no,1159
29,admin.,divorced,university.degree,no,no,no,13519
71,retired,married,professional.course,no,no,no,15787
40,services,married,basic.4y,unknown,yes,no,27682
33,admin.,single,university.degree,no,yes,yes,1357
35,admin.,married,university.degree,no,yes,no,8576
35,services,married,professional.course,no,no,no,26725
40,technician,married,high.school,no,no,no,6035
25,technician,single,professional.course,no,yes,no,12984
30,housemaid,married,high.school,unknown,no,no,35703
27,technician,single,professional.course,no,no,no,8988
31,services,single,high.school,no,no,no,38022
40,blue-collar,married,basic.9y,no,yes,no,24314
27,student,single,high.school,unknown,no,no,15448
40,admin.,single,university.degree,no,no,no,13583
49,blue-collar,married,high.school,unknown,yes,no,7982
32,blue-collar,married,basic.9y,no,no,no,10629
59,technician,married,high.school,no,yes,no,12234
50,technician,married,university.degree,no,no,no,25453
35,services,divorced,professional.course,unknown,no,no,131
33,blue-collar,married,basic.9y,unknown,yes,no,33414
38,technician,married,professional.course,no,no,no,3313
36,technician,married,high.school,no,yes,no,15275
33,blue-collar,married,basic.6y,no,yes,no,25893
30,technician,single,university.degree,no,yes,yes,37368
47,services,married,high.school,no,yes,no,3039
41,blue-collar,married,basic.9y,unknown,no,no,21948
43,blue-collar,married,basic.6y,unknown,yes,no,17673
44,management,married,university.degree,no,no,yes,20730
34,blue-collar,married,basic.6y,unknown,yes,no,35393
35,technician,married,university.degree,no,no,no,40153
57,admin.,married,university.degree,no,yes,no,3399
41,blue-collar,married,unknown,no,yes,no,10900
36,technician,single,professional.course,no,no,no,11937
33,entrepreneur,single,university.degree,no,no,no,35486
32,student,married,high.school,no,yes,no,23105
48,technician,married,professional.course,unknown,yes,no,18186
27,services,married,high.school,no,yes,no,24326
30,blue-collar,divorced,basic.4y,no,yes,yes,27755
53,services,married,high.school,unknown,no,no,35342
46,blue-collar,married,professional.course,no,no,no,40131
32,admin.,married,university.degree,no,yes,no,1673
31,technician,single,professional.course,no,yes,no,12290
30,services,married,unknown,no,yes,no,4555
26,technician,married,professional.course,no,yes,no,583
35,services,married,basic.9y,no,yes,yes,27347
57,services,divorced,high.school,no,no,no,19135
38,technician,married,basic.4y,no,no,yes,630
44,admin.,married,university.degree,no,yes,no,35468
58,admin.,single,university.degree,no,no,no,27494
51,technician,married,professional.course,no,unknown,unknown,18465
43,blue-collar,married,basic.9y,unknown,yes,no,24781
29,student,single,unknown,no,no,no,34187
29,admin.,single,basic.9y,no,no,yes,6595
42,unemployed,married,basic.4y,unknown,yes,no,8003
45,admin.,divorced,high.school,no,yes,yes,5403
24,admin.,single,university.degree,no,yes,no,38862
58,services,married,high.school,no,yes,no,13807
24,services,single,high.school,no,yes,yes,4133
28,blue-collar,single,basic.9y,no,no,no,11884
52,technician,divorced,university.degree,no,no,no,24264
35,technician,married,professional.course,no,yes,no,38934
55,technician,married,basic.4y,unknown,yes,no,3217
43,services,divorced,high.school,no,yes,no,32337
24,student,single,university.degree,no,yes,no,4706
29,admin.,married,university.degree,no,no,yes,13720
36,blue-collar,married,basic.9y,no,yes,no,29566
46,technician,married,professional.course,no,no,no,32686
54,technician,single,university.degree,unknown,no,no,34528
47,technician,divorced,high.school,no,yes,no,11204
53,unemployed,single,basic.9y,no,no,no,39444
47,blue-collar,married,basic.9y,no,yes,no,23402
73,retired,married,basic.4y,no,yes,yes,26776
48,blue-collar,married,basic.9y,no,yes,no,23401
27,blue-collar,married,basic.9y,no,no,no,18824
37,management,married,basic.9y,no,yes,no,22765
26,technician,single,professional.course,no,yes,no,26837
51,technician,married,university.degree,no,yes,no,30998
45,management,married,university.degree,no,yes,no,7964
36,technician,married,university.degree,no,yes,yes,36917
44,technician,married,university.degree,no,yes,no,13019
64,unknown,married,unknown,no,yes,no,10043
37,services,single,professional.course,no,no,no,34403
49,self-employed,married,university.degree,no,no,no,23003
29,technician,single,professional.course,no,no,no,15537
47,admin.,divorced,university.degree,no,no,no,23284
49,admin.,married,university.degree,no,yes,no,1963
29,services,single,high.school,no,yes,no,27921
29,self-employed,married,university.degree,no,yes,no,40935
58,housemaid,married,university.degree,no,yes,no,25931
40,self-employed,married,university.degree,no,yes,no,8104
35,student,single,university.degree,unknown,no,no,9534
44,self-employed,divorced,professional.course,no,yes,no,32825
29,services,single,high.school,no,yes,no,35126
52,admin.,divorced,high.school,no,no,no,4759
53,technician,married,professional.course,unknown,yes,yes,39870
30,technician,single,university.degree,no,yes,no,33415
27,admin.,married,professional.course,no,no,no,22229
32,admin.,single,university.degree,no,yes,yes,34355
29,technician,single,high.school,no,no,no,20215
41,unemployed,married,professional.course,no,yes,no,8670
51,admin.,single,university.degree,no,no,no,15805
38,blue-collar,married,basic.6y,no,yes,no,19985
39,admin.,single,high.school,no,no,no,19731
46,admin.,married,university.degree,unknown,no,no,3659
33,admin.,single,high.school,unknown,no,yes,40257
31,services,single,university.degree,unknown,unknown,unknown,15947
37,technician,married,high.school,unknown,no,no,37840
30,technician,single,professional.course,no,yes,no,80
36,blue-collar,married,basic.9y,no,yes,no,39450
42,admin.,married,university.degree,no,no,no,39617
59,retired,divorced,basic.9y,unknown,yes,no,14476
36,management,married,university.degree,no,no,no,16417
54,technician,married,basic.9y,no,no,no,24601
42,blue-collar,divorced,basic.4y,no,yes,yes,17956
27,blue-collar,single,basic.9y,no,no,no,36251
31,technician,single,professional.course,no,yes,no,5812
40,blue-collar,married,basic.9y,no,yes,no,33360
37,admin.,divorced,university.degree,no,unknown,unknown,8857
40,management,divorced,university.degree,unknown,yes,no,40126
46,technician,married,high.school,no,yes,no,32603
54,technician,married,professional.course,unknown,no,yes,10811
44,admin.,married,university.degree,no,no,no,5657
32,admin.,single,university.degree,no,no,no,21301
43,blue-collar,married,basic.9y,no,yes,no,27216
35,blue-collar,married,basic.4y,unknown,no,no,14857
29,technician,married,university.degree,no,yes,no,27616
40,services,married,basic.4y,unknown,no,no,16659
46,admin.,married,basic.9y,unknown,no,no,1776
36,self-employed,married,basic.9y,no,yes,no,30923
56,entrepreneur,married,basic.4y,unknown,yes,no,1928
45,unemployed,married,basic.9y,no,yes,no,26722
38,admin.,married,university.degree,no,yes,no,36851
41,technician,married,professional.course,no,yes,no,35773
59,retired,married,basic.9y,unknown,yes,no,30132
42,unemployed,divorced,high.school,no,no,no,16857
33,services,married,basic.4y,no,no,no,7581
25,services,single,high.school,no,yes,no,15243
36,blue-collar,married,basic.9y,unknown,yes,no,10615
36,admin.,single,high.school,no,yes,no,38487
31,blue-collar,single,basic.9y,no,yes,no,3954
56,admin.,divorced,high.school,no,no,no,21945
45,technician,married,university.degree,no,no,no,2565
57,blue-collar,married,basic.4y,no,no,no,28686
34,blue-collar,single,professional.course,no,no,yes,11721
41,blue-collar,married,basic.4y,unknown,no,no,7645
48,blue-collar,married,basic.4y,unknown,no,no,23355
28,blue-collar,married,basic.9y,no,yes,no,21511
43,services,married,high.school,no,no,no,32614
25,admin.,single,university.degree,no,yes,no,14655
31,admin.,single,university.degree,no,yes,no,7606
42,management,married,university.degree,unknown,yes,yes,34725
28,blue-collar,married,basic.6y,unknown,yes,no,26254
43,admin.,divorced,high.school,no,no,no,10832
31,technician,single,university.degree,no,no,no,10491
56,admin.,married,university.degree,unknown,no,no,37797
39,management,divorced,university.degree,unknown,no,no,27023
31,blue-collar,divorced,basic.9y,no,yes,no,3364
29,technician,married,unknown,no,yes,no,13554
34,admin.,married,high.school,no,yes,yes,36097
33,technician,divorced,professional.course,no,no,no,33891
29,self-employed,single,university.degree,no,yes,no,8939
43,entrepreneur,married,high.school,unknown,no,yes,13909
37,technician,single,high.school,no,no,no,28805
46,services,married,unknown,no,yes,no,22867
32,technician,single,university.degree,no,yes,no,19545
33,admin.,married,university.degree,no,yes,no,33060
54,retired,married,professional.course,no,no,yes,23157
57,retired,married,basic.4y,no,yes,no,32815
30,services,married,professional.course,no,no,no,15147
49,blue-collar,married,basic.9y,no,yes,no,31170
32,admin.,married,high.school,no,no,no,3419
47,admin.,married,professional.course,no,no,no,31937
28,admin.,single,high.school,unknown,yes,yes,26586
52,admin.,married,high.school,no,no,no,26030
57,retired,married,basic.4y,unknown,no,no,12573
43,technician,married,high.school,no,yes,no,40572
55,blue-collar,married,professional.course,no,yes,no,32511
47,entrepreneur,married,high.school,no,no,no,34077
55,admin.,divorced,university.degree,no,no,no,28925
31,admin.,married,professional.course,no,yes,no,10027
30,management,married,university.degree,no,yes,no,33487
59,blue-collar,divorced,basic.4y,no,yes,no,10187
60,admin.,married,unknown,no,no,no,22707
54,self-employed,married,professional.course,no,no,no,28131
49,blue-collar,single,high.school,no,yes,no,12145
80,retired,married,basic.4y,no,no,no,20896
46,technician,divorced,professional.course,unknown,yes,no,31243
36,blue-collar,single,high.school,no,no,no,3741
28,technician,single,basic.9y,no,yes,no,29287
32,management,single,university.degree,no,yes,no,7169
38,services,single,high.school,no,no,no,22721
34,technician,single,professional.course,no,yes,no,21551
56,retired,married,basic.4y,no,no,no,34272
54,management,married,high.school,unknown,yes,no,13268
37,blue-collar,married,basic.9y,no,yes,yes,37522
55,blue-collar,married,basic.4y,no,yes,no,10490
55,entrepreneur,married,professional.course,no,yes,no,8487
43,blue-collar,married,basic.4y,no,yes,no,17082
42,blue-collar,divorced,basic.4y,no,no,no,26178
40,technician,married,professional.course,no,no,no,9443
36,blue-collar,single,basic.9y,unknown,no,no,6600
30,management,single,university.degree,no,yes,yes,26634
28,services,married,high.school,no,no,no,41155
42,self-employed,married,professional.course,unknown,no,no,329
43,management,married,professional.course,no,no,no,15133
34,unemployed,single,high.school,no,yes,no,34704
35,technician,married,professional.course,no,yes,yes,28307
36,admin.,married,university.degree,no,yes,no,22503
50,technician,married,professional.course,unknown,no,no,21779
44,blue-collar,single,basic.9y,no,no,no,5512
52,entrepreneur,married,basic.9y,no,unknown,unknown,27681
37,technician,married,university.degree,no,yes,no,17584
56,technician,married,professional.course,unknown,no,no,3088
45,admin.,married,high.school,no,yes,no,40476
49,services,married,high.school,unknown,yes,yes,3587
40,services,married,high.school,unknown,no,no,30468
31,blue-collar,married,basic.6y,no,no,no,19795
33,technician,married,professional.course,no,yes,no,17856
30,admin.,single,high.school,no,no,no,5249
49,admin.,married,university.degree,no,yes,no,23295
49,housemaid,married,basic.4y,unknown,no,no,32796
49,admin.,divorced,high.school,no,yes,no,18137
53,blue-collar,married,basic.6y,no,no,no,36402
49,entrepreneur,married,university.degree,no,yes,no,24232
27,blue-collar,single,basic.9y,no,no,no,36690
29,blue-collar,married,basic.9y,no,no,no,18620
70,retired,married,basic.4y,no,no,no,35633
31,technician,married,professional.course,no,yes,no,8805
28,blue-collar,single,basic.9y,no,no,no,13274
33,services,single,high.school,no,yes,no,9435
29,admin.,single,university.degree,no,no,no,6605
44,services,divorced,high.school,no,no,no,8491
37,blue-collar,married,basic.9y,no,yes,yes,6926
38,technician,married,professional.course,no,no,no,24896
37,services,married,high.school,no,no,no,7267
79,retired,married,basic.4y,no,no,yes,2868
52,technician,married,high.school,no,unknown,unknown,34084
46,admin.,single,high.school,no,no,no,26690
44,admin.,married,university.degree,unknown,no,no,12760
41,services,married,high.school,unknown,yes,no,22976
32,admin.,married,university.degree,no,yes,no,9858
33,blue-collar,married,high.school,no,yes,no,29180
28,student,single,university.degree,no,unknown,unknown,8184
46,admin.,married,high.school,no,yes,yes,22974
36,management,married,university.degree,no,no,no,14432
38,technician,married,professional.course,no,no,yes,8512
31,admin.,single,high.school,no,no,no,25595
28,admin.,single,high.school,no,no,yes,9280
47,technician,married,professional.course,no,no,no,8509
42,entrepreneur,married,basic.6y,no,yes,yes,29020
30,services,married,university.degree,no,yes,no,17698
33,admin.,married,university.degree,no,yes,no,10884
38,technician,single,professional.course,no,yes,no,19422
36,technician,single,university.degree,no,yes,no,24329
40,blue-collar,married,basic.9y,unknown,yes,yes,34918
44,technician,married,professional.course,no,no,no,4699
49,admin.,married,university.degree,unknown,no,no,11707
57,unemployed,married,university.degree,no,yes,no,22612
55,admin.,married,high.school,no,yes,no,15740
34,admin.,married,university.degree,no,no,no,25660
55,entrepreneur,married,university.degree,no,yes,no,28496
55,housemaid,married,basic.4y,no,no,no,37887
46,admin.,single,high.school,no,yes,no,20185
51,services,married,high.school,no,no,no,34470
39,admin.,married,university.degree,no,no,no,34406
46,admin.,married,university.degree,unknown,yes,no,26350
42,unemployed,divorced,high.school,no,yes,no,40115
49,housemaid,married,university.degree,no,yes,yes,29065
40,admin.,married,university.degree,unknown,yes,no,25030
29,student,single,university.degree,no,yes,no,8385
31,services,married,high.school,unknown,no,no,18451
34,technician,single,professional.course,no,yes,no,6646
31,housemaid,married,high.school,no,yes,no,37755
57,admin.,married,basic.9y,no,no,no,41153
25,admin.,single,university.degree,no,no,yes,21063
34,technician,married,professional.course,no,yes,yes,18614
51,admin.,single,basic.6y,no,no,no,33639
40,technician,married,professional.course,no,yes,no,21592
27,technician,single,university.degree,no,yes,no,12608
59,technician,married,professional.course,no,yes,no,29543
22,student,single,basic.9y,no,no,no,1277
55,admin.,married,university.degree,no,no,no,7601
51,housemaid,married,basic.4y,no,no,no,21827
28,blue-collar,married,basic.4y,unknown,no,no,8281
52,management,married,university.degree,unknown,no,no,27171
27,student,single,high.school,no,yes,no,39113
41,blue-collar,married,basic.4y,unknown,no,no,13734
48,blue-collar,married,basic.4y,no,no,no,16031
35,technician,married,professional.course,no,yes,no,3566
29,technician,single,professional.course,no,yes,no,11134
29,technician,married,university.degree,no,no,yes,30687
52,admin.,married,high.school,no,yes,yes,20454
35,technician,single,professional.course,no,yes,no,10645
42,admin.,single,professional.course,no,no,no,3638
30,admin.,married,high.school,unknown,yes,no,2777
39,admin.,single,high.school,no,no,no,3901
23,admin.,single,university.degree,no,no,no,1503
37,admin.,single,university.degree,no,no,yes,28497
28,entrepreneur,married,university.degree,no,no,no,37658
37,management,married,high.school,no,yes,no,28643
25,admin.,single,university.degree,no,no,no,23165
54,technician,married,high.school,no,yes,no,14385
60,technician,married,professional.course,unknown,yes,no,19443
30,services,single,high.school,no,no,no,15233
29,blue-collar,single,basic.9y,no,no,no,5086
35,admin.,married,professional.course,no,yes,no,35805
27,admin.,married,university.degree,no,no,yes,4412
35,technician,single,university.degree,no,no,no,8244
37,admin.,married,professional.course,no,no,no,5669
25,self-employed,single,university.degree,no,yes,no,13254
49,blue-collar,married,basic.9y,no,no,no,1251
42,unknown,married,unknown,no,yes,no,15019
36,services,single,unknown,no,yes,no,29446
47,management,married,basic.4y,unknown,no,no,12648
36,management,single,high.school,no,no,no,24850
39,admin.,married,high.school,unknown,yes,no,8336
23,blue-collar,married,high.school,no,yes,no,5733
31,technician,single,university.degree,no,no,no,6869
34,technician,married,professional.course,no,yes,no,28197
41,blue-collar,married,basic.6y,no,yes,yes,25440
52,blue-collar,married,high.school,no,yes,no,25882
56,entrepreneur,married,unknown,no,yes,no,38758
33,admin.,married,university.degree,no,no,no,21197
34,blue-collar,married,basic.9y,no,yes,no,25581
53,management,married,university.degree,no,yes,no,34703
30,admin.,single,high.school,no,yes,yes,7980
32,admin.,married,university.degree,no,yes,no,13289
46,technician,married,high.school,no,no,no,24032
51,services,divorced,high.school,no,no,no,1753
45,admin.,single,high.school,unknown,no,no,3241
49,housemaid,married,basic.4y,unknown,yes,no,4120
47,admin.,single,university.degree,unknown,yes,yes,39596
41,management,married,university.degree,no,yes,no,31410
32,technician,married,high.school,no,no,no,19133
57,technician,married,high.school,no,yes,yes,38164
40,technician,divorced,professional.course,no,no,no,38911
33,technician,single,unknown,no,no,no,21129
57,management,divorced,university.degree,no,yes,no,37886
41,admin.,divorced,high.school,no,yes,no,6722
49,blue-collar,married,basic.9y,unknown,no,no,4186
28,admin.,married,university.degree,no,no,no,33119
58,unemployed,married,basic.4y,unknown,no,no,32826
46,technician,divorced,professional.course,no,no,no,32827
32,admin.,married,university.degree,no,yes,no,6957
32,technician,married,professional.course,no,yes,no,22501
31,admin.,single,university.degree,unknown,no,no,39655
33,admin.,married,high.school,no,yes,no,39929
34,technician,divorced,basic.9y,no,yes,no,26177
42,services,married,basic.6y,no,no,no,16533
40,blue-collar,married,basic.4y,no,no,no,25653
36,management,married,university.degree,no,no,no,27271
38,blue-collar,married,basic.6y,no,no,no,8708
24,admin.,single,professional.course,no,yes,no,40387
25,admin.,single,university.degree,no,yes,no,1166
32,blue-collar,married,basic.9y,no,no,no,36759
36,blue-collar,single,basic.9y,no,unknown,unknown,20466
64,retired,married,high.school,no,yes,no,23131
35,technician,single,professional.course,no,yes,no,37233
45,technician,divorced,professional.course,no,no,no,2832
42,unemployed,married,basic.6y,unknown,no,no,10919
24,services,single,high.school,no,no,no,11982
57,technician,married,basic.4y,unknown,no,no,7460
30,unknown,married,university.degree,no,yes,no,22447
58,retired,married,university.degree,no,no,no,39428
46,blue-collar,single,basic.4y,no,no,no,22000
20,technician,single,professional.course,unknown,no,no,22882
26,admin.,single,high.school,no,no,no,35380
37,services,single,professional.course,no,yes,no,34295
48,blue-collar,married,basic.6y,no,no,no,14678
37,technician,single,professional.course,no,yes,no,31662
57,retired,married,university.degree,no,yes,no,24772
30,blue-collar,married,basic.4y,no,no,no,33602
31,admin.,single,university.degree,no,yes,no,5726
41,self-employed,single,university.degree,no,yes,yes,35737
57,services,married,basic.6y,no,no,no,14529
30,self-employed,single,university.degree,no,yes,no,4383
36,blue-collar,married,high.school,no,yes,no,37866
52,admin.,divorced,university.degree,unknown,no,no,38727
29,admin.,single,university.degree,no,yes,yes,22742
34,technician,single,professional.course,no,no,no,29256
38,technician,married,professional.course,no,yes,no,3907
41,entrepreneur,divorced,professional.course,no,yes,yes,17026
36,admin.,single,university.degree,no,yes,yes,33703
30,blue-collar,married,basic.9y,no,yes,no,40711
39,blue-collar,married,basic.6y,no,yes,no,5808
58,management,married,university.degree,unknown,no,no,4523
55,admin.,married,high.school,no,yes,yes,4674
36,unemployed,married,unknown,unknown,no,no,7247
38,management,married,basic.9y,unknown,no,no,19727
30,admin.,divorced,high.school,no,no,no,16013
40,entrepreneur,unknown,high.school,no,yes,yes,21907
56,admin.,married,university.degree,unknown,yes,no,37186
33,management,single,university.degree,no,unknown,unknown,1973
39,admin.,married,professional.course,no,no,no,14013
29,admin.,single,university.degree,no,yes,no,29887
33,services,married,high.school,unknown,yes,no,33265
25,student,married,high.school,no,yes,no,6948
52,housemaid,married,basic.4y,unknown,yes,yes,11863
30,technician,single,professional.course,no,no,no,16888
36,admin.,married,university.degree,unknown,yes,no,17130
54,admin.,divorced,high.school,no,no,no,27295
51,blue-collar,married,basic.4y,no,yes,no,31365
41,housemaid,divorced,university.degree,no,no,no,23848
34,technician,married,professional.course,unknown,no,no,23525
49,services,married,high.school,no,no,no,34390
42,blue-collar,married,basic.4y,no,yes,no,1284
34,admin.,divorced,university.degree,no,no,no,37530
38,admin.,married,high.school,no,no,no,20880
45,technician,single,university.degree,no,no,no,1133
46,admin.,divorced,high.school,no,yes,no,30653
55,technician,married,professional.course,no,yes,no,2972
41,self-employed,married,basic.9y,no,no,yes,38269
42,blue-collar,married,unknown,no,no,no,22605
34,admin.,married,high.school,no,yes,no,19072
58,retired,married,basic.4y,unknown,no,no,34400
31,admin.,single,university.degree,no,yes,no,2954
39,admin.,married,university.degree,no,yes,no,9838
56,retired,married,basic.4y,unknown,no,no,19582
69,entrepreneur,married,high.school,no,yes,no,13430
42,blue-collar,married,basic.9y,unknown,yes,no,25133
42,management,married,basic.6y,unknown,no,no,36973
46,admin.,divorced,university.degree,unknown,no,no,10554
35,blue-collar,married,basic.6y,no,no,no,34195
48,admin.,married,high.school,unknown,no,yes,37406
45,self-employed,married,professional.course,no,no,yes,873
19,student,single,basic.6y,no,yes,yes,25159
43,technician,married,professional.course,no,no,no,21510
41,admin.,single,high.school,no,yes,no,15241
60,retired,divorced,professional.course,no,no,no,7502
58,admin.,married,university.degree,no,yes,no,32503
43,technician,single,professional.course,no,yes,no,15523
32,blue-collar,single,university.degree,no,yes,no,39316
76,retired,married,professional.course,unknown,yes,no,32191
44,management,married,university.degree,no,yes,no,8515
41,self-employed,married,basic.9y,no,yes,no,24193
52,admin.,married,university.degree,no,no,no,2971
53,management,married,university.degree,no,yes,no,36862
41,entrepreneur,single,high.school,no,yes,no,12383
34,blue-collar,married,basic.6y,unknown,no,no,6207
38,admin.,divorced,university.degree,no,no,no,37161
36,technician,single,university.degree,no,yes,no,23008
31,admin.,single,university.degree,no,yes,yes,13141
49,blue-collar,married,basic.9y,no,no,no,9609
29,admin.,single,university.degree,no,yes,no,39555
36,blue-collar,married,basic.9y,no,no,no,20216
48,blue-collar,married,basic.4y,no,yes,no,16552
28,entrepreneur,married,university.degree,no,no,no,37759
25,student,single,high.school,no,yes,no,4439
40,technician,married,professional.course,unknown,no,no,792
51,entrepreneur,married,professional.course,unknown,no,no,9069
46,unemployed,married,high.school,unknown,yes,no,25681
48,management,married,basic.9y,no,yes,yes,40645
45,blue-collar,divorced,basic.4y,no,yes,no,4502
88,retired,divorced,basic.4y,no,yes,yes,2034
33,services,single,basic.9y,no,no,yes,34313
40,technician,married,basic.9y,no,no,no,10152
32,admin.,married,university.degree,no,yes,yes,14441
47,admin.,single,high.school,no,no,no,24727
31,admin.,divorced,high.school,no,no,no,9337
32,unemployed,married,basic.9y,no,no,no,28709
34,technician,married,university.degree,no,no,no,16789
48,blue-collar,married,basic.9y,no,no,no,10431
40,technician,married,university.degree,no,yes,no,5493
32,admin.,single,high.school,no,yes,no,28982
36,admin.,married,university.degree,unknown,no,no,26853
53,services,married,basic.6y,no,yes,no,28093
42,blue-collar,married,basic.9y,no,yes,yes,17295
39,admin.,married,high.school,no,no,no,23062
38,admin.,single,university.degree,unknown,yes,no,24318
36,management,married,basic.9y,no,no,no,32073
33,blue-collar,married,basic.6y,no,yes,no,20295
33,blue-collar,married,basic.9y,no,no,no,847
50,services,married,basic.6y,unknown,no,no,29418
54,admin.,divorced,university.degree,no,no,no,17015
46,management,married,university.degree,no,no,no,22315
50,services,married,basic.4y,no,no,no,11292
35,technician,married,professional.course,no,no,no,12679
33,blue-collar,single,basic.9y,unknown,no,no,34385
32,blue-collar,single,basic.4y,no,yes,yes,28111
39,admin.,single,university.degree,no,yes,no,13813
26,admin.,single,basic.4y,no,yes,yes,13179
50,admin.,divorced,university.degree,no,no,yes,20027
36,admin.,single,university.degree,no,yes,no,29269
34,services,married,professional.course,no,yes,no,23719
31,technician,married,professional.course,no,yes,no,33352
44,entrepreneur,single,professional.course,no,no,no,40602
74,retired,married,university.degree,no,yes,yes,29458
29,blue-collar,married,basic.9y,no,no,no,12738
53,entrepreneur,divorced,university.degree,no,no,no,40342
42,blue-collar,married,professional.course,no,yes,no,23540
38,blue-collar,married,basic.9y,no,no,no,19267
40,admin.,single,university.degree,unknown,yes,no,29495
39,blue-collar,single,basic.4y,unknown,no,no,39046
60,blue-collar,married,basic.4y,unknown,no,no,28133
35,blue-collar,married,basic.9y,no,no,no,10786
46,admin.,married,high.school,unknown,yes,no,25717
40,unemployed,divorced,university.degree,no,no,no,29333
47,blue-collar,married,basic.9y,no,yes,no,39859
28,self-employed,single,university.degree,no,yes,no,15335
50,management,married,university.degree,no,yes,no,210
32,entrepreneur,married,university.degree,no,yes,yes,31015
33,technician,single,high.school,no,yes,no,1663
37,admin.,married,high.school,no,no,yes,34713
49,blue-collar,married,university.degree,no,no,no,25689
29,technician,single,university.degree,no,yes,no,14724
47,management,divorced,university.degree,no,no,no,29964
31,management,married,university.degree,no,yes,no,38040
51,services,married,high.school,unknown,yes,yes,23936
42,admin.,married,university.degree,no,yes,no,22019
47,entrepreneur,married,university.degree,no,yes,no,31718
39,blue-collar,single,professional.course,no,no,no,26967
29,technician,single,professional.course,no,no,no,39783
47,unemployed,married,professional.course,no,no,no,9692
29,services,married,high.school,no,yes,no,6282
33,blue-collar,married,basic.9y,no,yes,no,28421
60,retired,divorced,professional.course,no,yes,no,37809
44,technician,married,university.degree,no,no,no,7897
29,admin.,single,university.degree,no,no,no,14079
31,blue-collar,married,basic.6y,no,yes,no,20209
34,admin.,divorced,high.school,no,yes,yes,28743
53,blue-collar,married,basic.9y,unknown,yes,yes,35518
39,management,single,university.degree,no,yes,no,36504
33,admin.,married,university.degree,no,yes,no,22593
83,retired,married,unknown,no,yes,no,31475
45,unemployed,married,high.school,no,no,no,40564
40,blue-collar,married,basic.6y,unknown,yes,no,17828
60,admin.,married,university.degree,no,yes,no,40410
28,blue-collar,single,basic.9y,no,no,no,17441
26,services,single,high.school,no,no,no,18202
31,services,married,high.school,no,no,yes,40519
51,blue-collar,married,basic.4y,unknown,yes,yes,29194
